"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.548291691E-3,-8.547918797E-1,1.072431207E-1,9.923367500E-1
1.856829168E-2,-9.228856564E-1,-4.433518276E-2,9.874507785E-1
2.858829167E-2,-9.677287936E-1,-2.347759604E-1,9.704938531E-1
3.860829171E-2,-9.852088094E-1,-4.501828849E-1,9.601349831E-1
4.862829170E-2,-1.007326841E0,-6.449052691E-1,9.434359074E-1
5.864929169E-2,-1.023132563E0,-7.284680009E-1,9.020775557E-1
6.866929168E-2,-1.012042403E0,-7.355549335E-1,8.041989207E-1
7.868929167E-2,-9.410346150E-1,-7.759050727E-1,6.718510389E-1
8.870929171E-2,-9.039152265E-1,-8.810067177E-1,6.070009470E-1
9.873029171E-2,-9.929891229E-1,-9.304485321E-1,5.808551908E-1
1.087502917E-1,-1.242221594E0,-1.021688223E0,5.225900412E-1
1.187702917E-1,-1.528512716E0,-8.273296356E-1,5.308355689E-1
1.287902917E-1,-1.686086178E0,-6.006384492E-1,5.458393097E-1
1.388102917E-1,-1.692451835E0,-6.575671434E-1,6.280092597E-1
1.488312917E-1,-1.600035906E0,-8.693091869E-1,7.828263044E-1
1.588512917E-1,-1.443704247E0,-8.661465645E-1,9.583966732E-1
1.688712917E-1,-1.361797929E0,-6.660249233E-1,1.101524830E0
1.788912917E-1,-1.323502541E0,-5.530061722E-1,1.334071517E0
1.889122917E-1,-1.331354380E0,-3.862067759E-1,1.558618069E0
1.989322917E-1,-1.364905596E0,-2.326111645E-1,1.710224271E0
2.089522917E-1,-1.355711222E0,-1.560426205E-1,1.795238495E0
2.189722917E-1,-1.282943130E0,-1.738042235E-1,1.836501837E0
2.289922917E-1,-1.159178853E0,-3.200256228E-1,1.893751025E0
2.390132917E-1,-1.016466618E0,-4.843234718E-1,1.940812111E0
2.490332917E-1,-8.700889945E-1,-5.919998884E-1,1.938529253E0
2.590532917E-1,-7.167827487E-1,-6.429285407E-1,1.865238905E0
2.690732917E-1,-5.501101613E-1,-6.893681884E-1,1.741533399E0
2.790942917E-1,-3.711452484E-1,-7.379781604E-1,1.594869375E0
2.891142917E-1,-1.872909963E-1,-7.856423259E-1,1.459165335E0
2.991342917E-1,-5.267769843E-2,-7.903972268E-1,1.305690050E0
3.091542917E-1,-4.052901641E-3,-7.433003187E-1,1.088170290E0
3.191742917E-1,-1.466791630E-1,-5.984069109E-1,7.864629626E-1
3.291952917E-1,-2.722147107E-1,-6.882923245E-1,6.004440784E-1
3.392152917E-1,-1.350498386E-2,-1.180967808E0,8.310712576E-1
3.492352917E-1,3.681875169E-1,-1.265032053E0,9.823670387E-1
3.592552917E-1,6.295809746E-1,-1.064696312E0,9.714825153E-1
3.692771667E-1,8.183330297E-1,-9.945928454E-1,8.587330580E-1
3.792971667E-1,7.044604421E-1,-9.746087790E-1,4.839733541E-1
3.893171667E-1,4.263662398E-1,-9.468299150E-1,2.600321472E-1
3.993371667E-1,5.674755201E-2,-6.085290313E-1,9.845093638E-2
4.093571667E-1,-3.608379662E-1,-1.920258105E-1,5.096678063E-2
4.193781667E-1,-7.300387621E-1,-2.284242585E-2,1.875119358E-1
4.293981667E-1,-9.721901417E-1,-3.214751184E-2,4.204836786E-1
4.394181667E-1,-1.082873106E0,-3.320325911E-2,6.700401902E-1
4.494381667E-1,-1.081423044E0,-3.104290552E-2,8.870324492E-1
4.594591667E-1,-9.772572517E-1,-1.206437945E-1,1.058776379E0
4.694791667E-1,-8.054261208E-1,-2.184952497E-1,1.060366988E0
4.794991667E-1,-6.405778527E-1,-2.808361948E-1,9.789316654E-1
4.895191667E-1,-4.915657043E-1,-3.425264359E-1,8.900942206E-1
4.995391667E-1,-4.260035455E-1,-3.549613059E-1,8.410652876E-1
5.095601667E-1,-5.693506002E-1,-1.417789757E-1,8.822755814E-1
5.195801667E-1,-6.416734457E-1,-2.193264514E-1,9.565913081E-1
5.296001667E-1,-5.660487413E-1,-2.526282072E-1,1.021598577E0
5.396201667E-1,-5.105994344E-1,-1.826306581E-1,1.085989237E0
5.496411667E-1,-4.649600387E-1,-1.558248699E-1,1.234936953E0
5.596611667E-1,-4.345647097E-1,-5.574868992E-2,1.399845243E0
5.696811667E-1,-4.256292582E-1,1.421420127E-1,1.502205491E0
5.797011667E-1,-4.242321551E-1,4.226138890E-1,1.522542834E0
5.897211667E-1,-3.911240101E-1,6.557744145E-1,1.447296858E0
5.997421667E-1,-2.617794871E-1,7.144435644E-1,1.312235475E0
6.097621667E-1,-1.870672219E-3,5.125410557E-1,1.134418607E0
6.197821667E-1,2.315954268E-1,7.667748630E-2,9.253031015E-1
6.298021667E-1,3.801012933E-1,-4.327516854E-1,7.762894034E-1
6.398231667E-1,4.744352102E-1,-7.637152672E-1,6.785822511E-1
6.498431667E-1,5.370791554E-1,-8.072955012E-1,5.701465607E-1
6.598631667E-1,5.409994125E-1,-5.991381407E-1,4.901566505E-1
6.698831667E-1,4.743008614E-1,-2.045730352E-1,4.693049192E-1
6.799031667E-1,3.728245199E-1,2.364192456E-1,4.811119437E-1
6.899241667E-1,2.903021872E-1,4.816322327E-1,4.840762913E-1
6.999441667E-1,3.165776432E-1,4.978966117E-1,4.563552141E-1
