Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.004082657,0.498604089,-0.764933467,-0.278088212
0.020941927,0.320236683,-0.916423619,-0.206008241
0.037800313,0.255486876,-0.895654798,-0.021532366
0.054657969,0.234718055,-0.951852739,0.237466872
0.071516355,0.002443389,-1.128998399,0.465923756
0.088375625,-0.365286648,-1.262163162,0.722479582
0.105234063,-0.667045236,-1.28048861,0.959641039
0.122091719,-0.795323134,-1.248724461,1.12212646
0.138950105,-0.891837001,-1.269493341,1.254069448
0.155809375,-1.170383334,-1.179087877,1.377460599
0.172667813,-1.506349325,-1.045923233,1.458092451
0.189525469,-1.514901161,-0.966513097,1.481304646
0.206383802,-1.314543247,-0.861447334,1.255291104
0.223243073,-1.117850542,-0.924975455,1.009730577
0.240101511,-1.100746751,-1.081352353,0.976744771
0.256959167,-1.264453769,-1.027597785,1.072036982
0.273817552,-1.131289124,-1.402657986,1.156333804
0.290676823,-0.911384106,-1.623784781,1.29927206
0.307535261,-0.745233655,-1.463742733,1.427550077
0.324392917,-0.773332655,-0.876107693,1.448318839
0.341251302,-0.849077702,-0.48760882,1.442210436
0.358110573,-0.972468853,-0.391094953,1.376238823
0.374969063,-1.077534556,-0.576792538,1.27117312
0.391826719,-1.049435616,-0.650094211,1.135565042
0.408685105,-0.959030211,-0.397203416,0.985296607
0.425544375,-0.829530597,-0.100331664,0.830141425
0.442402813,-0.65482825,-0.012369657,0.694380641
0.459260469,-0.482569337,-0.08322794,0.529451847
0.476118855,-0.313975483,-0.100331664,0.35474956
0.492978125,-0.151490122,0.015729317,0.150726557
0.509836563,0.01343864,0.178214684,-0.129041478
0.526694219,0.187071979,0.207535356,-0.472337633
0.543552605,0.449736297,0.097582847,-0.837624311
0.560411875,0.665976226,0.025502874,-1.217571259
0.577270313,0.080631837,0.179436386,-1.05752933
0.594128021,0.084296919,-0.450957984,-0.897487342
0.610986407,0.552358627,-0.117435388,-0.61161083
0.627845677,0.691631794,1.171604991,-0.480889499
0.644704115,0.879772782,0.271216184,-0.731336892
0.661561771,1.026376128,-0.410642058,-1.059972763
0.678420157,0.738056183,0.172106221,-1.271325827
0.69527948,0.571905732,0.447140187,-1.207797766
0.712137917,0.391094953,0.69025743,-1.202911019
0.728995573,0.084296919,1.122737288,-1.194359064
0.745853959,-0.237008736,1.555217147,-1.069746256
0.76271323,0.156529605,1.340198874,-0.819298863
0.779571719,0.471726805,1.004232883,-0.577403367
0.796429375,0.325123459,1.016449809,-0.493106455
0.813287761,0.196845532,1.114185452,-0.499214917
0.830147032,0.492495596,0.756228924,-0.447903752
0.847005521,0.76737684,0.596186936,-0.533422351
0.863863177,0.819909751,0.510668337,-0.571294904
