"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.592095837E-2,2.459520549E-1,8.063528538E-1,2.409758419E-1
2.598695841E-2,2.969327271E-1,7.758694887E-1,3.433242440E-1
3.605395835E-2,2.975974679E-1,8.410077095E-1,4.818850458E-1
4.611995840E-2,2.635472119E-1,9.999898672E-1,5.605278611E-1
5.618695833E-2,2.753519416E-1,1.268201947E0,5.479643941E-1
6.625295838E-2,2.011530101E-1,1.373620749E0,4.402925670E-1
7.631895831E-2,-1.240081433E-2,1.155057788E0,2.470645159E-1
8.638595836E-2,-1.615904719E-1,1.014243245E0,1.497753859E-1
9.645195841E-2,-2.850881815E-1,9.077606797E-1,1.230199486E-1
1.065189583E-1,-3.653615117E-1,8.017780185E-1,1.478093565E-1
1.165849584E-1,-4.229630232E-1,7.237052917E-1,1.987135559E-1
1.266519583E-1,-4.650161266E-1,6.492725015E-1,2.364079803E-1
1.367179584E-1,-5.079148412E-1,5.533717871E-1,2.794033885E-1
1.467849583E-1,-5.368782282E-1,4.541132152E-1,3.270900249E-1
1.568509584E-1,-5.658521056E-1,3.490858674E-1,3.904237449E-1
1.669179584E-1,-5.778631568E-1,2.151630819E-1,4.716284275E-1
1.769839583E-1,-5.829215646E-1,1.134883836E-1,5.546729565E-1
1.870499584E-1,-5.745235085E-1,5.813788250E-2,6.414204836E-1
1.971169583E-1,-5.458806753E-1,5.071485415E-2,7.230871320E-1
2.071829584E-1,-5.357189178E-1,7.418693602E-2,7.905766964E-1
2.172499583E-1,-5.182808042E-1,1.336585134E-1,8.313111067E-1
2.273159584E-1,-4.927076697E-1,2.470811009E-1,8.021945953E-1
2.373829584E-1,-4.659807384E-1,3.359571695E-1,7.209673524E-1
2.474482501E-1,-4.327432811E-1,5.300738811E-1,5.796200037E-1
2.575152500E-1,-4.042298794E-1,7.315457463E-1,4.094064832E-1
2.675812501E-1,-3.818824589E-1,8.605920076E-1,2.338952124E-1
2.776482500E-1,-3.704372644E-1,9.284200072E-1,1.032000557E-1
2.877142500E-1,-3.685745001E-1,9.650651813E-1,3.227148205E-2
2.977802500E-1,-3.582403660E-1,9.469621181E-1,2.051258460E-3
3.078472500E-1,-2.803156376E-1,9.017540812E-1,1.394859981E-2
3.179132501E-1,-1.634856910E-1,9.003002644E-1,3.724326938E-2
3.279802500E-1,-2.637018636E-2,8.780812621E-1,4.174747318E-2
3.380462500E-1,1.225090399E-1,7.716013789E-1,3.294386342E-2
3.481132500E-1,2.731609344E-1,5.523379445E-1,-1.903957687E-2
3.581792500E-1,3.856488764E-1,2.870007753E-1,-1.411502957E-1
3.682462500E-1,4.442487359E-1,5.941538513E-2,-3.381596208E-1
3.783122500E-1,4.742367268E-1,-1.232995689E-1,-6.069074869E-1
3.883782501E-1,4.243503213E-1,-2.835678458E-1,-9.092563391E-1
3.984452500E-1,3.372465670E-1,-2.769983709E-1,-1.280634165E0
4.085112500E-1,2.166469842E-1,-2.852844894E-1,-1.618507981E0
4.185782500E-1,1.421724856E-1,-2.430123836E-1,-1.870559096E0
4.286442500E-1,3.502283245E-2,-6.745274365E-2,-2.024694681E0
4.387112500E-1,-1.089508533E-1,5.425798148E-2,-2.057803154E0
4.487772500E-1,-1.576449722E-1,1.193626672E-1,-1.933205962E0
4.588442501E-1,-4.226458073E-2,1.875875145E-1,-1.730854154E0
4.689102500E-1,1.095579118E-1,2.198533565E-1,-1.424461961E0
4.789762500E-1,2.874687910E-1,3.832561374E-1,-1.057901502E0
4.890432500E-1,6.260048747E-1,1.581621021E-1,-5.549081564E-1
4.991092500E-1,9.105524421E-1,-6.465306878E-1,-3.597357273E-1
5.091762500E-1,1.206380606E0,-1.051730514E0,-3.214585185E-1
5.192422500E-1,1.375237823E0,-1.189878583E0,-3.540769219E-1
5.293092501E-1,1.319494367E0,-1.088768363E0,-4.908587337E-1
5.393752500E-1,1.075858831E0,-7.057090998E-1,-5.913243294E-1
5.494422500E-1,8.737377524E-1,-3.612286747E-1,-6.707532406E-1
5.595082500E-1,6.682019234E-1,-3.544245660E-1,-7.228617668E-1
5.695752500E-1,5.263332129E-1,-3.537456691E-1,-7.145091891E-1
5.796412501E-1,5.193698406E-1,-3.635964394E-1,-7.166783214E-1
5.897072500E-1,6.436241269E-1,-4.160667360E-1,-8.143443465E-1
5.997742501E-1,9.034886956E-1,-4.342867732E-1,-7.689667344E-1
6.098402500E-1,1.100913644E0,-5.552744269E-1,-7.474168539E-1
6.199072500E-1,1.230439067E0,-5.980221629E-1,-6.974386573E-1
6.299732500E-1,1.395400643E0,-4.608293772E-1,-5.999319553E-1
6.400402500E-1,1.327013850E0,-5.170175433E-1,-5.686952472E-1
6.501062501E-1,1.141529083E0,-6.427704692E-1,-5.084942579E-1
