"event","experiment time","system time","system time text"
"START",0.000000000E0,1636364932.156,"2021-11-08 10:48:52.156 UTC+01:00"
"PAUSE",2.025763958E1,1636364952.414,"2021-11-08 10:49:12.414 UTC+01:00"
