"event","experiment time","system time","system time text"
"START",0.000000000E0,1636135511.670,"2021-11-05 19:05:11.670 UTC+01:00"
"PAUSE",2.329473498E1,1636135534.965,"2021-11-05 19:05:34.965 UTC+01:00"
