"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.271083253E-3,1.154998169E0,4.671635284E0,9.583670654E0
1.126308332E-2,1.140927429E0,4.905000000E0,8.591084747E0
2.125608327E-2,1.353784790E0,5.110372925E0,7.883057098E0
3.124908335E-2,1.490450592E0,5.242248688E0,7.486232300E0
4.124108329E-2,1.535806274E0,5.351222076E0,7.387587433E0
5.123408325E-2,1.485959930E0,5.374573517E0,7.546107788E0
6.122608331E-2,1.418600006E0,5.315296783E0,7.880213013E0
7.121908327E-2,1.390308838E0,5.229974213E0,8.241711273E0
8.121108334E-2,1.323248291E0,5.141208801E0,8.453670502E0
9.120408329E-2,1.221609650E0,5.093009033E0,8.510402527E0
1.011960832E-1,1.199755096E0,5.040168915E0,8.466693420E0
1.111890833E-1,1.192869415E0,4.997657318E0,8.433163147E0
1.211820833E-1,1.282682648E0,5.033732300E0,8.494834900E0
1.311740833E-1,1.462309113E0,5.078638916E0,8.461604004E0
1.411670833E-1,1.567240906E0,5.096002808E0,8.384214935E0
1.511590832E-1,1.641336823E0,5.090164948E0,8.302933960E0
1.611520833E-1,1.645528107E0,5.077591095E0,8.173004150E0
1.711440833E-1,1.651665344E0,5.025798798E0,8.127648468E0
1.811370833E-1,1.693129120E0,4.976251831E0,8.201145630E0
1.911300833E-1,1.717378693E0,5.012925568E0,8.161478119E0
2.011220832E-1,1.634900208E0,5.070406036E0,8.006699982E0
2.111150833E-1,1.561103668E0,5.125491486E0,7.926167450E0
2.211070833E-1,1.563348999E0,5.014871521E0,7.867339783E0
2.311000833E-1,1.628912659E0,4.773423615E0,7.906408539E0
2.410920833E-1,1.316512299E0,5.161267090E0,8.317304077E0
2.510850832E-1,1.079704742E0,5.320386200E0,8.325986023E0
2.610770833E-1,1.182091827E0,5.319039001E0,8.409512329E0
2.710700833E-1,1.436562653E0,5.272036743E0,8.628506927E0
2.810630833E-1,1.769620056E0,5.287155304E0,8.739276581E0
2.910550833E-1,2.122436371E0,5.391638031E0,8.646768951E0
3.010480833E-1,2.370171204E0,5.503754883E0,8.453221436E0
3.110400833E-1,2.286644897E0,5.497767334E0,8.306227112E0
3.210330833E-1,1.957928467E0,5.346581726E0,8.178093567E0
3.310250833E-1,1.540596313E0,5.346282349E0,8.149053955E0
3.410180833E-1,1.065783691E0,5.503305817E0,8.318950653E0
3.510110833E-1,6.819818115E-1,5.606141968E0,8.513995056E0
3.610030833E-1,3.742218018E-1,5.641767883E0,8.743018799E0
3.709960832E-1,3.079096985E-1,5.685776367E0,8.970246277E0
3.809880833E-1,5.384303284E-1,5.667065277E0,9.175768890E0
3.909810833E-1,9.752220154E-1,5.534291382E0,9.269773407E0
4.009730833E-1,1.577270050E0,5.349425812E0,9.032367096E0
4.109660833E-1,2.065704346E0,5.171296234E0,8.362959137E0
4.209580832E-1,2.114802246E0,5.147944794E0,7.649991760E0
4.309510833E-1,1.896107025E0,5.240153046E0,6.662345581E0
4.409440833E-1,1.803898773E0,5.575755157E0,5.519621887E0
4.509360833E-1,1.506916351E0,6.078409882E0,5.312003632E0
4.609290833E-1,9.107061768E-1,6.453080750E0,6.041586456E0
4.709210832E-1,8.716374207E-1,6.428082733E0,6.825206909E0
4.809140833E-1,1.910926208E0,6.003415833E0,7.120692444E0
4.909060833E-1,3.172353058E0,5.347629547E0,7.323820038E0
5.008990833E-1,4.095633087E0,4.609813843E0,7.469916229E0
5.108920833E-1,4.862638092E0,3.984564056E0,7.351811829E0
5.208840832E-1,5.602549438E0,3.450474701E0,7.521259460E0
5.308770833E-1,5.969286804E0,2.831811218E0,8.117469635E0
5.408690833E-1,5.873336334E0,2.289488983E0,8.549770660E0
5.508620833E-1,5.275030518E0,1.799408112E0,8.207282867E0
5.608540833E-1,5.127587128E0,1.439556427E0,7.421566772E0
