"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-9.420418646E-4,1.223256226E0,9.867779846E0,8.006849670E-1
9.066958213E-3,1.017284546E0,9.880653076E0,8.110134888E-1
1.907495828E-2,8.279283142E-1,9.857151947E0,8.382568359E-1
2.908295812E-2,7.015910339E-1,9.802814941E0,7.764353943E-1
3.909195820E-2,6.927593994E-1,9.779912567E0,7.937992859E-1
4.909995827E-2,6.173162842E-1,9.835746460E0,7.548802185E-1
5.910895811E-2,6.724017334E-1,9.935738525E0,5.433700562E-1
6.911695818E-2,7.565267944E-1,9.991273041E0,4.632865906E-1
7.912495825E-2,7.737409973E-1,1.007405090E1,5.105882263E-1
8.913449990E-2,7.381150818E-1,1.014305740E1,5.331912231E-1
9.914249997E-2,6.442602539E-1,1.008542725E1,5.471122742E-1
1.091514998E-1,6.607260132E-1,1.008797195E1,6.801855469E-1
1.191594999E-1,6.427633667E-1,9.955198059E0,6.219566345E-1
1.291675000E-1,6.108796692E-1,9.881850586E0,5.592370605E-1
1.391764998E-1,5.363346863E-1,9.891430664E0,4.860392761E-1
1.491844999E-1,5.095404053E-1,9.903854828E0,4.119433594E-1
1.591934999E-1,5.002597046E-1,9.884395294E0,4.104464722E-1
1.692014998E-1,5.128335571E-1,9.874366150E0,4.198768616E-1
1.792094999E-1,5.361849976E-1,9.815837860E0,4.132905579E-1
1.892184999E-1,5.707630920E-1,9.754764862E0,4.373904419E-1
1.992265000E-1,6.083349609E-1,9.759255524E0,4.334985352E-1
2.092354998E-1,6.224057007E-1,9.786199493E0,4.312532043E-1
2.192434999E-1,6.093827820E-1,9.842183075E0,4.336482239E-1
2.292515000E-1,6.334826660E-1,9.886341248E0,3.932322693E-1
2.392604998E-1,6.400689697E-1,9.859247589E0,3.936813354E-1
2.492684999E-1,6.649172974E-1,9.856104126E0,3.809577942E-1
2.592775000E-1,6.878196716E-1,9.828860779E0,3.613485718E-1
2.692854998E-1,7.102729797E-1,9.795031128E0,3.511697388E-1
2.792934999E-1,7.252418518E-1,9.800868988E0,3.510200500E-1
2.893025000E-1,7.509883118E-1,9.773026886E0,2.995271301E-1
2.993104998E-1,7.433541870E-1,9.749974823E0,2.380050659E-1
3.093194999E-1,7.114704895E-1,9.755213928E0,5.284011841E-2
3.193275000E-1,6.873706055E-1,9.850116577E0,-6.256988525E-2
3.293354998E-1,5.125341797E-1,9.859996033E0,-6.595285034E-1
3.393444999E-1,7.713459778E-1,1.002615051E1,-4.101470947E-2
3.493524999E-1,1.613345032E0,1.015458344E1,-3.700305176E-1
3.593614998E-1,1.278491364E0,1.039049286E1,-7.813751221E-2
3.693694999E-1,5.948629761E-1,1.055395294E1,-3.592529297E-2
3.793774999E-1,2.881507874E-1,1.040591080E1,-6.017486572E-2
3.893865000E-1,1.299298096E-1,1.022583527E1,1.311273193E-1
3.993944998E-1,-3.263214111E-2,1.019170624E1,-6.279441833E-1
4.094034999E-1,-5.129832458E-1,9.742789764E0,-8.575666809E-1
4.194115000E-1,-7.831713867E-1,9.738448792E0,-1.043180695E0
4.294204998E-1,-7.219487000E-1,9.986333313E0,-1.143921204E0
4.394284999E-1,-5.933660889E-1,1.007015900E1,-1.065783691E0
4.494365000E-1,-3.794609070E-1,9.970765686E0,-8.779243469E-1
4.594454998E-1,1.104702759E-1,9.790839844E0,-5.803431702E-1
4.694534999E-1,6.075865173E-1,9.644743652E0,-3.174897766E-1
4.794625000E-1,8.879534912E-1,9.580377502E0,-9.849517822E-2
4.894704998E-1,8.237370300E-1,9.463021545E0,2.035766602E-2
4.994784999E-1,4.516108704E-1,9.273665314E0,-4.101470947E-2
5.094874999E-1,3.502716064E-2,9.157057800E0,-3.987707520E-1
5.194954998E-1,-3.444337463E-1,9.117390289E0,-6.828799438E-1
5.295044999E-1,-8.921447754E-1,9.000782776E0,-7.241940308E-1
5.395124999E-1,-8.608598328E-1,9.047335968E0,-9.509724426E-1
