,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1989,20.00757912,0.000694419723,0.03929070011,0.007391561754
1990,20.01763112,-0.001160738524,0.03533883765,0.001325679943
1991,20.02768312,-0.007329564076,0.02956815995,0.002794427564
1992,20.03773412,-0.01132750139,0.02232143283,0.004961974453
1993,20.04778612,-0.008096715435,0.02693430707,0.0063067507
1994,20.05783713,-0.009152924642,0.03234558553,0.0006009282079
1995,20.06788912,-0.007871650159,0.02712320909,-0.001853816677
1996,20.07794113,-0.00777178118,0.01217248943,6.632227451e-05
1997,20.08799212,-0.007027667016,0.01105065458,0.001382806688
1998,20.09804413,-0.009111324325,0.03003499657,0.002597208135
1999,20.10809512,-0.004328580573,0.04315650463,-0.001963539049
2000,20.11814713,0.001160993706,0.03051767498,0.0002612657845
2001,20.12819912,0.003923423588,0.008387520909,0.006400537677
2002,20.13825012,0.006823872216,-0.0114732692,0.01185788773
2003,20.14830212,0.002943022177,-0.0138670858,0.008418939076
2004,20.15835412,-0.0003526397049,-0.009270470589,0.003758673323
2005,20.16840513,-0.001079883426,-0.008385417052,0.003062637988
2006,20.17845712,-0.006724186707,-0.01887720823,0.003112971783
2007,20.18850813,-0.008183026686,-0.02838236652,0.005800131708
2008,20.19856012,-0.01209015027,-0.03830796853,0.004931940697
2009,20.20861213,-0.01718273945,-0.05276304483,0.00880451221
2010,20.21866312,-0.02120650932,-0.06132537499,0.008855111897
2011,20.22871513,-0.02544001862,-0.06147046015,0.01035482995
2012,20.23876612,-0.0224082768,-0.04734558612,0.01306699309
2013,20.24881812,-0.01719207317,-0.0257956516,0.01081551705
2014,20.25887012,-0.006082963664,-0.005928735714,0.005644191056
2015,20.26892112,0.0100678429,0.004030505661,0.003098058049
2016,20.27897313,0.02549846284,0.01661553979,-0.002197904279
2017,20.28902512,0.03105648048,0.0205152072,-0.008759933524
2018,20.29907613,0.03403469175,0.01577025279,-0.01297997776
2019,20.30912812,0.0356737636,-0.002091316506,-0.01168023422
2020,20.31917913,0.03609640524,-0.02938072756,-0.009957967326
2021,20.32923112,0.0341074504,-0.04207869247,-0.007179902866
2022,20.33928313,0.02682157792,-0.03904828057,-0.01145267859
2023,20.34933412,0.02151430771,-0.03144155443,-0.01183519978
2024,20.35938612,0.01706842706,-0.02468910813,-0.01011000387
2025,20.36943712,0.01878068037,-0.02205815539,-0.007514874451
2026,20.37948912,0.02360473014,-0.0178429056,-0.005991812795
2027,20.38954112,0.02449658327,-0.0160561204,-0.004314318299
2028,20.39959212,0.02623882331,-0.01322597917,-0.005766007118
2029,20.40964413,0.02089032903,-0.01880778372,-0.001914125867
2030,20.41969612,0.02427414432,-0.0223138351,0.0002946997993
2031,20.42974713,0.02118016221,-0.03550034761,0.002116895281
2032,20.43979912,0.02145633101,-0.04866142571,0.00267456146
2033,20.44985013,0.02593896538,-0.05645250529,0.001418081927
2034,20.45990212,0.02965833619,-0.06497621536,-0.003791327588
2035,20.46995413,0.02944535017,-0.07467403263,-0.007191536948
