"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481571919750E9,"2021-11-09 19:12:51.920 UTC+01:00"
"PAUSE",1.317244912497699E1,1.636481585092237E9,"2021-11-09 19:13:05.092 UTC+01:00"
