"event","experiment time","system time","system time text"
"START",0.000000000E0,1636570895.449,"2021-11-10 20:01:35.449 UTC+01:00"
"PAUSE",4.507300274E1,1636570940.522,"2021-11-10 20:02:20.522 UTC+01:00"
