"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636469747272019E9,"2021-11-09 15:55:47.272 UTC+01:00"
"PAUSE",4.889661879168125E1,1.636469796169156E9,"2021-11-09 15:56:36.169 UTC+01:00"
