"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636372460227517E9,"2021-11-08 12:54:20.228 UTC+01:00"
"PAUSE",5.852281045832206E1,1.636372518750635E9,"2021-11-08 12:55:18.751 UTC+01:00"
