"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636561440921053E9,"2021-11-10 17:24:00.921 UTC+01:00"
"PAUSE",4.564384041668382E1,1.636561486565650E9,"2021-11-10 17:24:46.566 UTC+01:00"
