"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636299231753717E9,"2021-11-07 16:33:51.754 UTC+01:00"
"PAUSE",2.163846729166107E1,1.636299253391615E9,"2021-11-07 16:34:13.392 UTC+01:00"
