"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636299428356083E9,"2021-11-07 16:37:08.356 UTC+01:00"
"PAUSE",1.940328737500386E1,1.636299447758860E9,"2021-11-07 16:37:27.759 UTC+01:00"
