"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636366043193482E9,"2021-11-08 11:07:23.193 UTC+01:00"
"PAUSE",2.723228591663064E1,1.636366070425943E9,"2021-11-08 11:07:50.426 UTC+01:00"
