"event","experiment time","system time","system time text"
"START",0.000000000E0,1636570457.121,"2021-11-10 19:54:17.121 UTC+01:00"
"PAUSE",1.503752088E1,1636570472.159,"2021-11-10 19:54:32.159 UTC+01:00"
