Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.00849306,-1.288887739,0.213643834,-1.416707516
0.02535176,-1.523453116,0.592521846,-1.43991971
0.04221129,-0.96636039,0.700030983,-1.268882513
0.0590716,-0.357956499,-0.315349907,-0.805860221
0.07593119,-0.755007207,-0.576792538,-0.592063725
0.09278994,-1.209477544,-0.013591352,-0.61161083
0.10964947,-1.224137902,0.100026235,-0.912147641
0.12650978,-1.086086392,-0.138204187,-1.030652046
0.14336936,-0.954143405,-0.62932539,-1.055085897
0.16022806,-0.794101417,-0.856560588,-1.046534061
0.17708759,-0.924822748,-0.861447334,-0.945133448
0.1939479,-1.211920977,-0.805249393,-0.771652818
0.21080749,-1.414722204,-0.773485363,-0.645818293
0.22766624,-1.508792758,-1.362342119,-0.64337486
0.24452577,-1.685938478,-1.886449099,-0.709346354
0.26138608,-1.914395332,-1.59935081,-0.860836506
0.27824567,-1.721367598,-1.254832983,-1.089293361
0.29510436,-1.365854502,-1.102121115,-1.205354333
0.3119639,-1.202147365,-1.182752967,-1.244448543
0.32882421,-1.241241574,-1.380667567,-1.055085897
0.34568379,-1.138619304,-1.158319116,-0.735001981
0.36254254,-0.961473584,-1.077687263,-0.479667813
0.37940207,-0.852742791,-1.133885264,-0.269536346
0.39626238,-0.816091955,-1.133885264,-0.132706568
0.41312197,-0.751342118,-0.961626291,-0.097277425
0.42998067,-0.674375355,-0.783258915,-0.093612343
0.4468402,-0.642611325,-0.524259687,-0.132706568
0.46370051,-0.668266892,-0.28602922,-0.235328913
0.48056015,-0.756228924,-0.035581853,-0.323290914
0.49741884,-0.83197397,0.187988237,-0.342838019
0.51427837,-0.841747522,0.475239158,-0.309852272
0.53113869,-0.781884491,0.753785491,-0.26098448
0.54799827,-0.605960488,0.856407881,-0.119267926
0.56485697,-0.252890766,0.748898745,0.040774055
0.5817165,-0.020768806,0.751342118,0.139731318
0.59857686,0.220057726,1.244906664,0.199594349
0.61543645,0.705070436,1.865527511,0.304660082
0.63229514,1.17786622,1.856975675,0.53556031
0.64915468,1.748397589,1.545443535,0.824032962
0.66601499,2.21875,1.430604339,0.98774004
0.68287457,2.358023167,1.797112584,1.100135922
0.69973332,2.717201233,2.14529562,1.387234092
0.71659285,2.770955801,2.056111813,1.505738497
0.73345317,2.105132341,1.567434072,0.975523055
0.75031275,1.577360392,1.870414257,0.616192162
0.76717145,1.937760234,2.125748396,0.711484373
0.78403098,2.483857632,1.362189412,1.042716265
0.80089134,2.577928066,0.058488626,1.328592777
0.81775093,2.437433243,0.025502874,1.505738497
0.83460962,2.051377773,0.932152927,1.704874754
0.85146916,1.803373814,1.536891699,1.74519062
0.86832947,1.749619246,1.955932975,1.795280099
0.8851891,1.818034172,1.579650998,1.789171576
0.9020478,2.070924997,0.97002542,1.704874754
0.91890733,2.26150918,0.458135456,1.618134379
0.93576765,2.232188702,0.251516372,1.462979198
0.95262723,2.001288414,0.35062632,1.199093223
0.96948593,1.676317573,0.397050709,0.88878274
0.98634551,1.320804477,0.309088707,0.627187431
1.00320582,0.975064933,0.129346907,0.436603069
1.02006541,0.790589094,-0.156529605,0.329093963
1.0369241,0.746608079,-0.530368149,0.188599095
1.05378369,0.764933467,-0.893211424,-0.038636088
1.070644,0.658646047,-1.058140159,-0.302522093
1.08750358,0.350779027,-0.785702288,-0.495549828
1.10436228,0.032985751,-0.442406118,-0.596950471
1.12122181,-0.114839286,-0.173633337,-0.654370129
1.13808218,-0.051311169,0.079257429,-0.689799249
1.15494176,0.087962002,0.312753797,-0.722784996
1.17180046,0.173633337,0.486234427,-0.742332161
1.18865999,0.177298412,0.769667566,-0.687355876
1.20552035,0.098957255,1.183822036,-0.65070504
1.22237994,-0.052532863,1.354859233,-0.719119906
1.23923864,-0.268772781,1.088529825,-1.004996419
1.25609817,-0.535102189,1.070204377,-1.490009189
1.27295848,-0.928487837,1.200925708,-1.686702013
1.28981811,-0.818535328,0.590078473,-1.544985414
1.30667681,-0.659715056,0.03771982,-1.383721709
1.32353634,-0.961473584,0.156224191,-1.268882513
1.34039666,-1.208255887,0.261289924,-1.27010417
1.35725629,-1.122737288,0.002290677,-1.244448543
1.37411499,-1.00545454,-0.377656311,-1.134496093
1.39097452,-0.960251868,-0.52670306,-0.987892747
1.40783483,-0.995681047,-0.392316639,-0.921921253
1.42469447,-1.046992183,-0.272590578,-0.92314291
1.44155317,-1.075091124,-0.305576354,-0.934138179
1.4584127,-1.070204377,-0.331231922,-0.897487342
1.47527301,-1.123958945,-0.377656311,-0.832737505
1.49213259,-1.177713513,-0.476613581,-0.747218907
1.50899134,-1.141062737,-0.433854252,-0.726450086
1.52585087,-1.112963676,-0.337340385,-0.687355876
1.54271119,-1.06898272,-0.454623073,-0.827850759
1.55957082,-1.075091124,-0.510821044,-0.89137888
1.57642952,-1.089751482,-0.536476612,-0.892600536
1.59328905,-1.075091124,-0.556023717,-0.860836506
1.61014936,-1.0763129,-0.283585846,-0.935359836
