"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636489836708474E9,"2021-11-09 21:30:36.708 UTC+01:00"
"PAUSE",3.179805308335926E1,1.636489868505156E9,"2021-11-09 21:31:08.505 UTC+01:00"
