"event","experiment time","system time","system time text"
"START",0.000000000E0,1636364925.927,"2021-11-08 10:48:45.927 UTC+01:00"
"PAUSE",3.176681005E1,1636364957.694,"2021-11-08 10:49:17.694 UTC+01:00"
