"event","experiment time","system time","system time text"
"START",0.000000000E0,1636364291.666,"2021-11-08 10:38:11.666 UTC+01:00"
"PAUSE",7.563516197E1,1636364367.301,"2021-11-08 10:39:27.301 UTC+01:00"
