"event","experiment time","system time","system time text"
"START",0.000000000E0,1636361325.619,"2021-11-08 09:48:45.619 UTC+01:00"
"PAUSE",5.408344270E1,1636361379.702,"2021-11-08 09:49:39.702 UTC+01:00"
