"event","experiment time","system time","system time text"
"START",0.000000000E0,1636561552.375,"2021-11-10 17:25:52.375 UTC+01:00"
"PAUSE",4.505776993E1,1636561597.433,"2021-11-10 17:26:37.433 UTC+01:00"
