"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636282146534835E9,"2021-11-07 11:49:06.535 UTC+01:00"
"PAUSE",2.451304441667162E1,1.636282171048176E9,"2021-11-07 11:49:31.048 UTC+01:00"
