"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,7.059926391E-1,4.256574631E0,8.590003014E0
1.382383000E-3,6.821942925E-1,4.240581512E0,8.608275414E0
3.390195000E-3,6.607326269E-1,4.237784863E0,8.617584229E0
5.380820000E-3,6.484838724E-1,4.236195087E0,8.622899055E0
7.380820000E-3,6.446914673E-1,4.235697269E0,8.624547005E0
9.390195000E-3,6.373940110E-1,4.222270489E0,8.628971100E0
1.137925800E-2,6.321458817E-1,4.213383198E0,8.638298988E0
1.337925800E-2,6.270222664E-1,4.212435246E0,8.651811600E0
1.537925800E-2,6.117759943E-1,4.233407974E0,8.641200066E0
1.737925800E-2,6.148597598E-1,4.227815628E0,8.635425568E0
1.937925800E-2,6.122452617E-1,4.224894524E0,8.624154091E0
2.137925800E-2,6.072557569E-1,4.231291771E0,8.615420341E0
2.338082000E-2,5.935800672E-1,4.233139992E0,8.610075951E0
2.538082000E-2,5.945377350E-1,4.234595776E0,8.607490540E0
2.738082000E-2,6.032621861E-1,4.223142147E0,8.603870392E0
2.937925800E-2,6.237278581E-1,4.206161976E0,8.590663910E0
3.137925800E-2,6.508781314E-1,4.187736511E0,8.604894638E0
3.339175800E-2,6.950079799E-1,4.188838005E0,8.599253654E0
3.538082000E-2,7.558398843E-1,4.198970318E0,8.598890305E0
3.738082000E-2,7.875007987E-1,4.195177555E0,8.589332581E0
3.938082000E-2,8.104659915E-1,4.189594269E0,8.605517387E0
4.139019500E-2,8.449233174E-1,4.183934689E0,8.623550415E0
4.337925800E-2,8.631767631E-1,4.190168858E0,8.642225266E0
4.537925800E-2,8.819281459E-1,4.189249516E0,8.667671204E0
4.737925800E-2,9.132251740E-1,4.190542698E0,8.683922768E0
4.937925800E-2,9.375885725E-1,4.165882111E0,8.719596863E0
5.137925800E-2,9.670372605E-1,4.158307076E0,8.766360283E0
5.337925800E-2,1.003208756E0,4.154973984E0,8.828589439E0
5.537925800E-2,9.979511499E-1,4.159226418E0,8.877000809E0
5.737925800E-2,9.770545363E-1,4.150846481E0,8.891442299E0
5.938707000E-2,9.555642009E-1,4.147925854E0,8.913316727E0
6.138082000E-2,9.391974211E-1,4.132229328E0,8.932431221E0
6.338082000E-2,9.418406487E-1,4.132277489E0,8.939173698E0
6.538082000E-2,9.596726894E-1,4.128015518E0,8.921782494E0
6.738394500E-2,9.759244919E-1,4.112960815E0,8.910749435E0
6.937925800E-2,1.006800056E0,4.077153206E0,8.906343460E0
7.137925800E-2,1.069882512E0,4.009885788E0,8.914522171E0
7.337925800E-2,1.179517865E0,3.920256376E0,8.936511040E0
7.538707000E-2,1.224385142E0,3.899800301E0,9.001604080E0
7.737925800E-2,1.181385279E0,3.959463596E0,9.077126503E0
7.937925800E-2,1.110162616E0,4.019175053E0,9.113490105E0
8.137925800E-2,1.020447135E0,4.073791981E0,9.140219688E0
8.339175800E-2,9.146137834E-1,4.132813454E0,9.164400101E0
8.537925800E-2,8.190372586E-1,4.167864799E0,9.172971725E0
8.737925800E-2,7.081378102E-1,4.202723980E0,9.182462692E0
8.937925800E-2,6.516442299E-1,4.192027092E0,9.179676056E0
9.137925800E-2,5.858515501E-1,4.168209553E0,9.164151192E0
9.337925800E-2,4.513836503E-1,4.074864388E0,9.129291534E0
9.537925800E-2,4.080868959E-1,4.045348644E0,9.105522156E0
9.738082000E-2,3.850451112E-1,4.023092270E0,9.098618507E0
9.939019500E-2,3.653072715E-1,4.005978107E0,9.083352089E0
1.013792580E-1,3.531447351E-1,4.002731800E0,9.077777863E0
1.033917580E-1,3.386454880E-1,3.992618561E0,9.069790840E0
1.053808200E-1,3.239259124E-1,3.980197430E0,9.061105728E0
1.074073830E-1,3.178637922E-1,3.971090078E0,9.058260918E0
1.093792580E-1,3.024355471E-1,3.981222153E0,9.050245285E0
1.113792580E-1,2.871605456E-1,3.979259014E0,9.050456047E0
1.133792580E-1,2.904070914E-1,3.984468699E0,9.051050186E0
1.153792580E-1,2.853122354E-1,3.990521193E0,9.060443878E0
1.173792580E-1,3.036326468E-1,3.998852968E0,9.065664291E0
1.193792580E-1,3.198174834E-1,4.007510662E0,9.073191643E0
1.213792580E-1,3.415472507E-1,4.011887074E0,9.085353851E0
1.233808200E-1,3.843172491E-1,4.004962921E0,9.090151787E0
