"event","experiment time","system time","system time text"
"START",0.000000000E0,1636491864.524,"2021-11-09 22:04:24.524 UTC+01:00"
"PAUSE",1.458900880E1,1636491879.113,"2021-11-09 22:04:39.113 UTC+01:00"
