Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.02561837,0.730950058,-9.456000328,0.156000003
0.042641463,0.781950057,-9.42195034,0.131999999
0.059664567,0.796050012,-9.439050674,0.105000004
0.076687658,0.868050039,-9.456000328,0.103050008
0.093710754,0.892050028,-9.453000069,0.081
0.110733822,0.832050026,-9.439050674,0.088950001
0.127756889,0.813000023,-9.424050331,0.124950007
0.144779966,0.789000034,-9.475050926,0.175050005
0.161803038,0.73605001,-9.405000687,0.177000001
0.178826206,0.757950008,-9.397950172,0.199050009
0.195849197,0.77700001,-9.427050591,0.157950014
0.212872365,0.796050012,-9.43200016,0.127050012
0.229895365,0.889050067,-9.417000771,-0.69600004
0.246918418,0.919950068,-9.42195034,-0.589950025
0.263941485,0.868050039,-9.433950424,-0.444000036
0.280964548,0.825000048,-9.440999985,-0.259950012
0.29798765,0.786000013,-9.433950424,-0.07305
0.315010741,0.748050034,-9.409950256,0.061950002
0.332033833,0.733950019,-9.469950676,0.169950008
0.3490569,0.703050017,-9.505950928,0.247050017
0.366079958,0.75000006,-9.48195076,0.304050028
0.383103011,0.693000019,-9.513000488,0.349950016
0.400126083,0.577950001,-9.484050751,0.424050033
0.417149162,0.573000014,-9.463050842,0.511950016
0.434172212,0.577950001,-9.448050499,0.52395004
0.451195322,0.601950049,-9.451050758,0.583950043
0.468218385,0.633000016,-9.501000404,0.679950059
0.485241247,0.589950025,-9.463050842,0.757050037
0.502264557,0.595050037,-9.48195076,0.733050048
0.519287639,0.607050002,-9.48900032,0.666000009
0.536310713,0.658950031,-9.487050056,0.631950021
0.553333583,0.681000054,-9.475050926,0.651000023
0.570356905,0.705000043,-9.440999985,0.679950059
0.587379747,0.681000054,-9.427050591,0.639000058
0.604402804,0.645000041,-9.42195034,0.583950043
0.62142613,0.68295002,-9.4789505,0.51000005
0.638448949,0.700050056,-9.517950058,0.406950027
0.655472035,0.700050056,-9.468000412,0.309000015
0.672495117,0.717000008,-9.433950424,0.211050004
0.68951818,0.717000008,-9.396000862,0.127050012
0.706541252,0.742950022,-9.388950348,0.036000002
0.723564319,0.762000024,-9.465000153,0.097950004
0.740587387,0.786000013,-9.463050842,0.105000004
0.757610473,0.805950046,-9.457950592,0.105000004
0.774633559,0.825000048,-9.451050758,0.076950006
0.791656636,0.873000026,-9.448050499,0.043050002
0.808679699,0.894000053,-9.396000862,0.049950004
0.825702815,0.861000061,-9.405000687,0.037950002
0.842725862,0.84405005,-9.407999992,0.049950004
0.859748955,0.849000037,-9.436050415,0.043050002
0.876772041,0.85800004,-9.484050751,0.079050004
0.893795123,0.789000034,-9.440999985,0.088950001
0.910818186,0.808050036,-9.424050331,0.076950006
0.927841253,0.849000037,-9.448050499,0.064950004
0.944864301,0.837000012,-9.547050476,0.04095
0.961887364,0.793950021,-9.517950058,0.060000002
0.978910445,0.765000045,-9.460050583,0.00705
0.995933532,0.796050012,-9.475050926,0.00705
1.012956608,0.738000035,-9.53895092,0.00495
1.02997968,0.757950008,-9.49905014,0.01695
1.047002771,0.753000021,-9.4789505,-0.042000003
1.064025834,0.757950008,-9.502950668,-0.103950001
1.081048897,0.774000049,-9.493950844,-0.076050006
1.098071969,0.793950021,-9.405000687,-0.103950001
1.11509505,0.802950025,-9.36000061,-0.150000006
1.132118142,0.79095006,-9.379050255,-0.202950016
1.149141229,0.805950046,-9.36000061,-0.205050007
1.166164325,0.850950062,-9.367050171,-0.211950004
1.183187395,0.837000012,-9.487050056,-0.187950015
1.20021044,0.846000016,-9.529950142,-0.21405001
1.217233613,0.850950062,-9.505950928,-0.246000007
1.234256659,0.77700001,-9.48195076,-0.234000012
1.251279743,0.774000049,-9.49905014,-0.222000018
1.268302799,0.77700001,-9.502950668,-0.211950004
1.285325897,0.769950032,-9.4789505,-0.226050004
1.302348969,0.765000045,-9.48900032,-0.219000012
1.319372061,0.79095006,-9.436050415,-0.234000012
1.336395128,0.781950057,-9.463050842,-0.217050016
1.353418203,0.77700001,-9.465000153,-0.234000012
1.370441287,0.781950057,-9.460050583,-0.219000012
1.387464311,0.765000045,-9.427050591,-0.109050006
1.404487376,0.655050039,-9.440999985,-0.021000002
1.42151046,0.619050026,-9.436050415,0.034050003
1.438533537,0.589950025,-9.453000069,0.034050003
1.455556643,0.583050013,-9.42195034,0.049950004
1.472579728,0.561000049,-9.440999985,0.088950001
1.48960282,0.553950012,-9.456000328,0.096000001
1.506625895,0.564000011,-9.420000076,0.105000004
1.523649002,0.636000037,-9.417000771,0.060000002
1.540672075,0.700050056,-9.42195034,-0.010950001
1.557695142,0.796050012,-9.468000412,-0.061050002
1.574718252,0.813000023,-9.53895092,-0.112050004
1.591741329,0.882000029,-9.508050919,-0.163950011
1.608764401,0.894000053,-9.444000244,-0.147
1.625787506,0.808050036,-9.400050163,-0.07305
1.642810564,0.801000059,-9.42195034,-0.061050002
1.659833851,0.853050053,-9.505950928,-0.082950003
1.676856694,0.868050039,-9.475050926,-0.115950003
1.693879756,0.861000061,-9.501000404,-0.109050006
1.710902829,0.825000048,-9.465000153,-0.061050002
1.727925901,0.81705004,-9.433950424,-0.025050001
1.744948983,0.801000059,-9.433950424,-0.022950001
1.761972264,0.838950038,-9.451050758,-0.00105
1.778995341,0.832050026,-9.433950424,-0.043950003
1.796018401,0.877050042,-9.484050751,-0.076050006
1.813041493,0.89895004,-9.457950592,-0.076050006
1.830064535,0.89895004,-9.405000687,-0.07305
1.847087606,0.904050052,-9.405000687,-0.066
1.864110669,0.916050017,-9.393000603,-0.094950005
1.88113375,0.919950068,-9.409950256,-0.066
1.898156813,0.907950044,-9.409950256,-0.037050001
1.915179899,0.89895004,-9.415050507,0
1.932202972,0.877050042,-9.448050499,0.022050001
1.949226068,0.798000038,-9.456000328,0.034050003
1.966249245,0.813000023,-9.433950424,-0.022950001
1.983272259,0.822000027,-9.424050331,-0.055950001
2.00029543,0.81705004,-9.407999992,-0.07305
2.017318536,0.853050053,-9.427050591,-0.082950003
2.034341602,0.873000026,-9.424050331,-0.009000001
2.051364681,0.862950027,-9.477000237,-0.033
2.068387743,0.868050039,-9.417000771,-0.006
2.085410849,0.837000012,-9.396000862,0.00195
2.102433902,0.786000013,-9.379050255,0.01695
2.119456984,0.772050023,-9.397950172,0.013950001
2.136480046,0.748050034,-9.42195034,0.010050001
2.153503128,0.730950058,-9.396000862,-0.070950001
2.170526401,0.793950021,-9.352950096,-0.085050002
2.187549456,0.829050064,-9.415050507,-0.076050006
2.204572519,0.849000037,-9.472050667,-0.070950001
2.221595615,0.801000059,-9.48195076,-0.021000002
2.238618711,0.832050026,-9.487050056,-0.049050003
2.255641812,0.861000061,-9.407999992,-0.07305
2.272664874,0.834000051,-9.373950005,-0.115950003
2.289687961,0.826950014,-9.391050339,-0.115950003
2.306711115,0.754950047,-9.289950371,-0.114000008
2.323734129,0.625950038,-9.333000183,-0.121050008
2.340757271,0.516000032,-9.429000854,0.028950002
2.357780353,0.45600003,-9.460050583,0.097950004
2.374803425,0.433950007,-9.508050919,0.112950005
2.391826502,0.49695003,-9.403050423,-0.079950005
2.40884956,0.588,-9.312000275,-0.07305
2.425872861,0.733950019,-9.276000023,-0.19995001
2.442895699,0.765000045,-9.241950035,-0.210000008
2.45991902,0.70995003,-9.250050545,-0.19995001
2.476942111,0.673950017,-9.277950287,-0.262050003
2.493965182,0.657000005,-9.388950348,-0.316950023
2.510988245,0.721950054,-9.465000153,-0.459000021
2.528011307,0.766950011,-9.396000862,-0.622050047
2.545034497,0.727050006,-9.451050758,-0.780000031
2.562057572,0.730950058,-9.429000854,-0.904050052
2.579080649,0.549000025,-9.451050758,-0.966000021
2.596103752,0.457950026,-9.54900074,-1.009050012
2.613126838,0.394050032,-9.457950592,-1.170000076
2.630149935,0.139950007,-9.312000275,-1.215000033
2.647172997,-0.012,-9.513000488,-1.147950053
2.664196079,0.079950005,-9.67800045,-1.158000112
2.681219396,0.058050003,-9.484050751,-1.135950089
2.698242478,0.193050012,-9.244950294,-1.110000014
2.715265572,0.091950007,-9.226050377,-1.090950012
2.732288654,-0.201000005,-9.477000237,-0.946950018
2.749311747,-0.336000025,-9.775950432,-1.191000104
2.766334909,-0.108000003,-9.666000366,-1.479000092
2.783357973,0.127950013,-9.475050926,-1.147950053
2.800381035,0.049050003,-9.513000488,-0.744000018
2.817404079,-0.127050012,-9.415050507,-0.649950028
2.834427376,0.058050003,-9.148950577,-0.889950037
2.851450443,0.315000027,-9.031949997,-1.134000063
2.868473515,0.339000017,-9.07005024,-1.054949999
2.885496611,0.303000003,-9.276000023,-0.997050047
2.902519683,0.30795002,-9.367050171,-1.060050011
2.91954276,0.24000001,-9.433950424,-1.195950031
2.936565803,0.436950028,-9.565950394,-1.258050084
2.953588851,0.508949995,-9.642000198,-1.347000122
2.970612016,0.436950028,-9.523050308,-1.330050111
2.987635113,0.436950028,-9.429000854,-1.3950001
3.004658199,0.219000012,-9.463050842,-1.345050097
3.021681286,0.138000011,-9.396000862,-1.255950093
3.038704329,-0.228000015,-9.420000076,-1.275000095
3.055727636,-0.544050038,-9.570000648,-1.309050083
3.072750687,-0.727950037,-9.640050888,-1.306050062
3.08977374,-0.814050019,-9.67305088,-1.120050073
3.106796798,-0.937050045,-9.493950844,-0.838950038
3.123819972,-1.183050036,-9.207000732,-0.543000042
3.140843046,-1.156949997,-9.412050247,-0.303000003
3.157866113,-1.011000037,-9.751950264,-0.126000002
3.174889195,-0.799950063,-9.669000626,-0.109050006
3.191912272,-0.733050048,-9.517950058,-0.127950013
3.208935349,-1.023000002,-9.532050133,-0.115950003
3.225958671,-1.132950068,-9.949050903,-0.30795002
3.24298178,-1.321950078,-10.67895031,-0.412950009
3.26000489,-1.597050071,-11.83305073,-0.540000022
3.277027967,-1.140000105,-12.65700054,-0.664950013
3.294051122,-0.088950001,-13.01805019,-0.562050045
3.311074194,0.315000027,-11.89995098,0.127050012
3.328097296,0.178050011,-10.71495056,1.582950115
3.345120368,0.636000037,-10.34895039,2.686050177
3.362143654,0.861000061,-10.4779501,2.806050062
3.379166734,2.176950216,-11.23200035,0.00705
3.396189828,3.133050203,-10.29600048,-2.197050095
3.413212987,0.873000026,-9.409950256,-2.701950073
3.43023602,-0.283050001,-10.16400051,-0.934950054
3.447259064,0.166050002,-11.24205017,0.547950029
3.464282138,-1.480050087,-11.2459507,0.25395
3.481305215,-2.0400002,-10.38495064,-0.265050024
3.498328527,-1.116000056,-9.288000107,-0.118950009
3.515351604,-0.549000025,-8.740050316,0.342000008
3.532374698,0.126000002,-8.385000229,0.787950039
3.549397789,0.814950049,-8.266050339,1.353000045
3.566420943,1.404000044,-7.999950409,1.555950046
3.583443996,1.383000016,-7.485000134,1.422000051
3.60046707,1.308000088,-7.042050362,1.492050052
3.617490419,1.006950021,-6.862950325,1.690050125
3.634513501,0.460950017,-6.763950348,2.097000122
3.651536592,-0.13395001,-6.798000336,2.515950203
3.66855966,-0.562950015,-7.047000408,3.163050175
3.685582766,-1.207050085,-7.003950119,3.520050049
3.702605827,-1.765050054,-6.949050426,3.745050192
3.719628988,-2.566950083,-7.21200037,3.948000193
3.736652046,-3.082050085,-7.606950283,4.089000225
3.75367536,-3.484050274,-8.107950211,4.306950092
3.770698423,-3.976950169,-8.176950455,4.34100008
3.787721495,-3.834000111,-7.516050339,3.694050074
3.804744543,-2.809050083,-8.74695015,1.63500011
3.821767779,-0.754950047,-11.95305061,1.633050084
3.83879079,3.454050064,-21.5869503,-1.534050107
3.855813887,5.328000069,-18.7330513,3.816000223
3.872836949,4.512000084,-11.99295044,3.27300024
3.889860275,2.388000011,-5.74695015,-0.562050045
3.906883343,2.96505022,-2.74695015,-3.265050173
3.92390642,4.878000259,-1.734000087,-4.776000023
3.940929564,4.636050224,-4.94505024,-3.31305027
3.957952661,0.123000003,-9.793050766,-0.495000035
3.974975743,-4.729050159,-16.60500145,1.587000132
3.991999051,-6.313950062,-13.16700077,3.14805007
4.00902217,-2.770950079,-9.397950172,3.643950224
4.026045232,0.934950054,-7.837050438,-2.50605011
4.043068352,2.563050032,-6.709050179,-5.833950043
4.06009141,1.255950093,-6.925050259,-2.94900012
4.077114492,0.058050003,-8.244000435,-0.708000004
4.094137589,-0.574950039,-9.793050766,-0.322050005
4.11116067,0.159000009,-10.22400093,-1.018950105
4.128183976,1.335000038,-9.918000221,-2.062950134
4.14520712,1.677000046,-9.769050598,-1.584000111
4.162230172,1.035000086,-9.54900074,-0.376950026
4.179253251,-0.252000004,-9.1039505,-0.154950008
4.196276323,-0.958050072,-8.572050095,-0.684000015
4.213299653,-1.357950091,-8.392050743,-0.946950018
4.230322721,-1.19295001,-8.436000824,-0.684000015
4.247345793,-1.054050088,-8.62005043,0.037950002
4.26436887,-1.47300005,-9.253950119,0.868950069
4.281391939,-1.911000133,-9.469950676,1.525050044
