"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.938666668E-3,-1.956581268E0,3.635489960E0,9.295519867E0
1.195066667E-2,-1.952839050E0,3.704646149E0,9.194479980E0
2.196166667E-2,-1.931134186E0,3.854634247E0,9.075477448E0
3.197366666E-2,-1.947450256E0,4.062701569E0,9.005872192E0
4.198466667E-2,-1.894310760E0,4.224365387E0,8.987759857E0
5.199666667E-2,-1.820364532E0,4.327351227E0,8.912765808E0
6.200766667E-2,-1.744771729E0,4.392465820E0,8.889414368E0
7.201866667E-2,-1.686093750E0,4.471950531E0,8.865164795E0
8.203066666E-2,-1.648521881E0,4.529880066E0,8.839418335E0
9.204166666E-2,-1.642085266E0,4.581971741E0,8.802145844E0
1.020536667E-1,-1.622476044E0,4.607119446E0,8.757089539E0
1.120646667E-1,-1.588796082E0,4.567451935E0,8.683292999E0
1.220766667E-1,-1.534608765E0,4.480632477E0,8.543483734E0
1.320876667E-1,-1.514251099E0,4.379742279E0,8.422385559E0
1.420996667E-1,-1.521286469E0,4.297413483E0,8.357270966E0
1.521106667E-1,-1.534159698E0,4.239034882E0,8.341703339E0
1.621216667E-1,-1.509610748E0,4.176165619E0,8.330476685E0
1.721334167E-1,-1.476379852E0,4.107308807E0,8.317453766E0
1.821444167E-1,-1.456920319E0,4.068389740E0,8.334218903E0
1.921564167E-1,-1.468745728E0,4.064797211E0,8.416098633E0
2.021674167E-1,-1.454974365E0,4.048181763E0,8.509953461E0
2.121794167E-1,-1.469045105E0,4.026476898E0,8.641080780E0
2.221904167E-1,-1.504970398E0,4.013304291E0,8.794362030E0
2.322014167E-1,-1.556912384E0,3.981869659E0,8.924740906E0
2.422134167E-1,-1.621278534E0,3.955524445E0,9.019942932E0
2.522244167E-1,-1.684746552E0,3.920796661E0,9.125922546E0
2.622364167E-1,-1.749861145E0,3.878135376E0,9.247769165E0
2.722474167E-1,-1.799857178E0,3.844006348E0,9.367520142E0
2.822594167E-1,-1.784439240E0,3.811523895E0,9.434281311E0
2.922704167E-1,-1.735790405E0,3.814817047E0,9.466614075E0
3.022814167E-1,-1.697619781E0,3.865411835E0,9.444310455E0
3.122934167E-1,-1.648671570E0,3.939657440E0,9.382788391E0
3.223044167E-1,-1.599274292E0,4.019591217E0,9.279353485E0
3.323164167E-1,-1.519639893E0,4.049828339E0,9.167835388E0
3.423274167E-1,-1.432670746E0,4.050726471E0,9.127868500E0
3.523394167E-1,-1.368304596E0,4.016447754E0,9.153315582E0
3.623504167E-1,-1.354084167E0,3.968547363E0,9.206155701E0
3.723624167E-1,-1.362167358E0,3.886368256E0,9.217681732E0
3.823734167E-1,-1.374142456E0,3.798051910E0,9.178014221E0
3.923844167E-1,-1.372645569E0,3.718118134E0,9.161847839E0
4.023964167E-1,-1.381477203E0,3.625161438E0,9.153914337E0
4.124074167E-1,-1.448238373E0,3.478017426E0,9.255103912E0
4.224194167E-1,-1.441352692E0,3.397784271E0,9.219627686E0
4.324304167E-1,-1.363065491E0,3.333118744E0,9.186845856E0
4.424424167E-1,-1.404828644E0,3.217409363E0,9.210346985E0
4.524534167E-1,-1.251697083E0,3.200045471E0,9.056167603E0
4.624654167E-1,-1.055904236E0,3.174448700E0,8.932973785E0
4.724764167E-1,-9.789642334E-1,3.124602356E0,8.830137634E0
4.824874167E-1,-8.836125183E-1,3.096460876E0,8.737330627E0
4.924994167E-1,-7.542814636E-1,3.094664612E0,8.637787628E0
5.025104167E-1,-6.387217712E-1,3.053500214E0,8.621920624E0
5.125224167E-1,-6.041436768E-1,2.961741028E0,8.675060120E0
5.225334167E-1,-6.524931335E-1,2.861599274E0,8.783883820E0
5.325454167E-1,-6.950047302E-1,2.793341217E0,8.866362305E0
5.425564167E-1,-7.095245361E-1,2.694846039E0,8.901688843E0
5.525674167E-1,-7.842192078E-1,2.624043274E0,8.954828339E0
5.625794167E-1,-7.406597900E-1,2.638114014E0,8.951086121E0
5.725904167E-1,-5.643264771E-1,2.731819153E0,8.884923706E0
