"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.189291667E-3,6.499075890E-2,1.632192731E-2,2.589251660E-2
1.525129168E-2,-8.162548766E-3,-2.496878617E-2,3.436696157E-2
2.531429171E-2,-5.845017731E-2,-5.992961302E-2,3.431649506E-2
3.537629166E-2,-6.835660338E-2,-9.392166883E-2,2.220497467E-2
4.543929169E-2,-5.692241341E-2,-1.363513172E-1,3.361864947E-5
5.550129170E-2,-1.281140745E-2,-1.769088656E-1,-1.894593239E-2
6.556429167E-2,2.696713805E-2,-1.905343086E-1,-2.710154094E-2
7.562629168E-2,6.202738732E-2,-1.939540654E-1,-4.077687114E-2
8.568929171E-2,7.681421191E-2,-1.933706701E-1,-5.107578263E-2
9.575129166E-2,8.832173049E-2,-2.159508020E-1,-5.668173730E-2
1.058142917E-1,9.739825875E-2,-2.635689378E-1,-6.488191336E-2
1.158762917E-1,9.359154105E-2,-3.219275773E-1,-6.958186626E-2
1.259392917E-1,8.813106269E-2,-3.786190748E-1,-7.198184729E-2
1.360012917E-1,9.189303964E-2,-4.280108809E-1,-7.915453613E-2
1.460642917E-1,1.287595332E-1,-4.454751015E-1,-9.243564308E-2
1.561262917E-1,1.739011705E-1,-4.161038995E-1,-1.215088442E-1
1.661892917E-1,2.114600837E-1,-3.490368724E-1,-1.636449546E-1
1.762512917E-1,2.349643409E-1,-2.715902627E-1,-2.036557496E-1
1.863142917E-1,2.461065054E-1,-1.836826205E-1,-2.427603155E-1
1.963762917E-1,2.592553496E-1,-9.207307547E-2,-2.706553340E-1
2.064392917E-1,2.516111434E-1,-5.371180829E-3,-2.865386009E-1
2.165012917E-1,2.268546522E-1,3.562658280E-2,-2.851878405E-1
2.265642917E-1,1.823446155E-1,1.844933629E-2,-2.640105188E-1
2.366262917E-1,1.119199917E-1,-4.930894077E-2,-2.191266716E-1
2.466892917E-1,4.399463907E-2,-1.566156745E-1,-1.570764482E-1
2.567512917E-1,1.656887121E-2,-2.814548016E-1,-9.027051926E-2
2.668142917E-1,4.132025689E-2,-3.796762526E-1,-3.880136460E-2
2.768762917E-1,9.602664411E-2,-4.322142899E-1,-2.508235723E-2
2.869392917E-1,1.524882019E-1,-4.381329119E-1,-6.052704528E-2
2.970012917E-1,1.828141510E-1,-4.339038134E-1,-1.388900280E-1
3.070642917E-1,1.761991680E-1,-4.229755402E-1,-2.469945699E-1
3.171262917E-1,1.525292695E-1,-3.803431094E-1,-3.629603088E-1
