"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636471654859294E9,"2021-11-09 16:27:34.859 UTC+01:00"
"PAUSE",2.579920495831175E1,1.636471680658465E9,"2021-11-09 16:28:00.658 UTC+01:00"
