"event","experiment time","system time","system time text"
"START",0.000000000E0,1636489068.886,"2021-11-09 21:17:48.886 UTC+01:00"
"PAUSE",4.502703701E1,1636489113.913,"2021-11-09 21:18:33.913 UTC+01:00"
