"event","experiment time","system time","system time text"
"START",0.000000000E0,1636385132.642,"2021-11-08 16:25:32.642 UTC+01:00"
"PAUSE",4.458589941E1,1636385177.228,"2021-11-08 16:26:17.228 UTC+01:00"
