"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636489068348830E9,"2021-11-09 21:17:48.349 UTC+01:00"
"PAUSE",4.561962116666837E1,1.636489113969241E9,"2021-11-09 21:18:33.969 UTC+01:00"
