"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.385088390E-1,1.197100878E-1,2.568978310E0,7.384017467E0
4.405088720E-1,5.267243832E-2,2.291250944E0,7.108684063E0
4.425088720E-1,-7.182604820E-2,1.939303398E0,6.747159481E0
4.445088380E-1,-1.556231081E-1,1.769315004E0,6.581959724E0
4.465088040E-1,-4.118026793E-1,1.438915253E0,6.435913563E0
4.485087700E-1,-8.571242094E-1,1.063025594E0,6.292261124E0
4.505096030E-1,-1.170764685E0,8.236053586E-1,6.208464146E0
4.525095690E-1,-1.857900500E0,3.303998411E-1,6.000168800E0
4.545095350E-1,-2.396595955E0,-5.027823523E-2,5.997774601E0
4.565095010E-1,-2.856282711E0,-3.303998411E-1,6.069600582E0
4.585095010E-1,-3.066972494E0,-4.740519226E-1,6.227617741E0
4.605095340E-1,-3.332728863E0,-5.578489900E-1,6.670545101E0
4.625095670E-1,-3.368641853E0,-4.237737060E-1,7.060800076E0
4.645096000E-1,-3.318363667E0,-3.567360640E-1,7.237970829E0
4.665096330E-1,-3.220201254E0,-2.226607651E-1,7.513304234E0
4.685096660E-1,-2.767697096E0,-1.197100803E-2,8.535628319E0
4.705088320E-1,-2.767697096E0,-1.197100803E-2,8.535628319E0
4.725083980E-1,-2.767697096E0,-1.197100803E-2,8.535628319E0
4.745087640E-1,-2.683900118E0,-1.675941236E-2,8.830115318E0
4.765087640E-1,-2.640804529E0,-6.943184882E-2,9.045593262E0
4.785087640E-1,-2.566584110E0,-1.173158810E-1,9.148544312E0
4.805087640E-1,-2.439691544E0,-2.753331959E-1,9.344868660E0
4.825087640E-1,-2.334346771E0,-4.333505034E-1,9.529222488E0
4.845087640E-1,-2.269703150E0,-5.027823448E-1,9.646537781E0
4.865087640E-1,-2.102109194E0,-6.320692301E-1,9.909899712E0
4.885087300E-1,-1.908178806E0,-7.661445141E-1,1.019002151E1
4.905095960E-1,-1.836352706E0,-8.116343617E-1,1.025227070E1
4.925104620E-1,-1.738190413E0,-8.236053586E-1,1.020917511E1
4.945104280E-1,-1.640028119E0,-8.331822157E-1,1.003918743E1
4.965103940E-1,-1.558625340E0,-8.906430602E-1,9.962572098E0
4.985103600E-1,-1.357512355E0,-8.882488012E-1,9.804554939E0
5.005103260E-1,-1.168370485E0,-8.954314590E-1,9.718363762E0
5.025102920E-1,-8.834604025E-1,-9.026140571E-1,9.871592522E0
5.045102920E-1,-7.445967197E-1,-8.930372596E-1,9.967360497E0
5.065102920E-1,-4.979939461E-1,-8.571242094E-1,1.016129112E1
5.085103250E-1,1.771709323E-1,-6.584054828E-1,1.072871685E1
5.105094910E-1,1.771709323E-1,-6.584054828E-1,1.072871685E1
5.125086240E-1,1.771709323E-1,-6.584054828E-1,1.072871685E1
5.145086570E-1,2.513911724E-1,-5.578489900E-1,1.075984192E1
5.165086900E-1,2.920926213E-1,-5.195417404E-1,1.077660084E1
5.185087230E-1,4.381389022E-1,-4.261679053E-1,1.092743587E1
5.205087230E-1,6.224924326E-1,-3.519476354E-1,1.109024143E1
5.225086890E-1,7.996633649E-1,-2.920926213E-1,1.113812542E1
5.245086550E-1,8.882488012E-1,-2.849099934E-1,1.115727901E1
5.265086210E-1,1.031900883E0,-2.873041928E-1,1.108784771E1
5.285085870E-1,1.139639974E0,-3.088520169E-1,1.081011963E1
5.305085200E-1,1.175553083E0,-3.303998411E-1,1.063773727E1
5.325089530E-1,1.230619669E0,-3.878606856E-1,1.028339577E1
5.345085860E-1,1.201889277E0,-4.237737060E-1,9.957783699E0
5.365085860E-1,1.168370485E0,-4.381389022E-1,9.809343338E0
5.385086190E-1,1.067813993E0,-4.860229492E-1,9.550769806E0
5.405086520E-1,9.552865028E-1,-5.434837937E-1,9.344868660E0
5.425086850E-1,8.259995580E-1,-5.865794420E-1,9.136572838E0
5.445087180E-1,7.613561153E-1,-5.985504389E-1,9.031228065E0
5.465087510E-1,6.488286853E-1,-6.440402865E-1,8.810961723E0
5.485087840E-1,5.219359994E-1,-6.105214357E-1,8.363245964E0
5.505079500E-1,5.219359994E-1,-6.105214357E-1,8.363245964E0
5.525071160E-1,5.219359994E-1,-6.105214357E-1,8.363245964E0
5.545073490E-1,5.291185975E-1,-6.129156351E-1,8.380004883E0
5.565073490E-1,5.458779931E-1,-6.153098345E-1,8.406341553E0
5.585073490E-1,6.248866320E-1,-6.320692301E-1,8.490138054E0
5.605073490E-1,7.182605267E-1,-6.679822803E-1,8.528446198E0
5.625073490E-1,8.188169599E-1,-7.062895298E-1,8.535628319E0
5.645073490E-1,8.499416113E-1,-7.230489254E-1,8.514080048E0
5.665073490E-1,9.002198577E-1,-7.517793179E-1,8.430283546E0
5.685073150E-1,9.289502501E-1,-7.709329724E-1,8.320150375E0
5.705081480E-1,9.624691010E-1,-7.829039693E-1,8.274660110E0
5.725090140E-1,1.036689281E0,-7.924807668E-1,8.305785179E0
5.745089800E-1,1.127668977E0,-8.188169599E-1,8.380004883E0
5.765089460E-1,1.180341482E0,-8.236053586E-1,8.430283546E0
5.785089120E-1,1.268926859E0,-7.948749661E-1,8.561964989E0
5.805088780E-1,1.201889277E0,-6.607996821E-1,8.607454300E0
5.825088780E-1,1.120486379E0,-5.219359994E-1,8.657732964E0
5.845088780E-1,8.930372596E-1,-4.764461517E-1,8.751106262E0
5.865089110E-1,5.889736414E-1,-4.285621047E-1,9.033622742E0
5.885089440E-1,3.351882473E-2,-5.363011956E-1,9.957783699E0
5.905090100E-1,3.351882473E-2,-5.363011956E-1,9.957783699E0
5.925088760E-1,-2.394201700E-3,-5.410895944E-1,1.019241619E1
5.945089090E-1,1.436520964E-1,-5.315127969E-1,1.047732544E1
