"event","experiment time","system time","system time text"
"START",0.000000000E0,1636141009.667,"2021-11-05 20:36:49.667 UTC+01:00"
"PAUSE",4.499806547E1,1636141054.665,"2021-11-05 20:37:34.665 UTC+01:00"
