"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636394982906432E9,"2021-11-08 19:09:42.906 UTC+01:00"
"PAUSE",2.411234066667384E1,1.636395007018402E9,"2021-11-08 19:10:07.018 UTC+01:00"
