"event","experiment time","system time","system time text"
"START",0.000000000E0,1636362441.417,"2021-11-08 10:07:21.417 UTC+01:00"
"PAUSE",7.107717345E1,1636362512.494,"2021-11-08 10:08:32.494 UTC+01:00"
