Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.02523247,2.22300005,-9.252000809,-1.363950014
0.04225559,2.242050171,-9.259050369,-1.467000127
0.05927877,2.287950039,-9.256950378,-1.504950047
0.076302076,2.316000223,-9.151050568,-1.597950101
0.093325227,2.505000114,-9.199050903,-1.46205008
0.110348309,2.548950195,-9.250050545,-1.32795012
0.127371625,2.592000008,-9.29295063,-1.387950063
0.144394666,2.302050114,-9.325950623,-1.510050058
0.161418126,2.107950211,-9.223050117,-1.67505002
0.178441254,1.870950103,-9.226050377,-1.443000078
0.195464615,1.717950106,-9.336000443,-1.21995008
0.212487712,1.641000032,-9.289950371,-1.834950089
0.229510851,1.96905005,-9.345000267,-2.059950113
0.246534144,2.473950148,-9.130050659,-2.19900012
0.263557235,2.81400013,-8.850000381,-2.116050005
0.28058041,2.55795002,-8.822999954,-1.857000113
0.297603704,2.113049984,-8.835000038,-1.771050096
0.314626856,2.119950056,-8.797050476,-1.723050117
0.331649935,2.629950047,-8.980950356,-0.906000018
0.348673276,3.229050159,-8.953050613,-1.029000044
0.36569641,3.220950127,-9.067950249,-0.577950001
0.382719692,2.853000164,-9.384000778,-0.396000028
0.399742826,2.446050167,-9.168000221,-0.574050009
0.416765905,1.972050071,-8.929050446,-0.814950049
0.43378922,1.705950022,-8.919000626,-0.466050029
0.450812355,1.216950059,-9.075000763,-0.775050044
0.46783542,0.841050029,-9.388950348,-0.861000061
0.484858734,1.252950072,-9.835950851,-0.246000007
0.501881905,1.380000114,-9.769050598,-0.516000032
0.518904977,1.512000084,-9.490950584,-1.348950028
0.535928278,1.933050036,-9.247050285,-1.282050014
0.552951424,2.206050158,-9.241950035,-1.120050073
0.569974713,2.419050217,-9.439050674,-1.294050097
0.586997879,2.821950197,-9.649050713,-1.194000006
0.604020944,2.96505022,-9.652050018,-1.492950082
0.621044245,3.298050165,-9.333000183,-1.897950053
0.638067413,3.370050192,-8.728050232,-2.058000088
0.655090492,2.824050188,-8.443050385,-2.215950012
0.672113794,2.311950207,-8.55795002,-2.032050133
0.689136959,2.367000103,-8.845050812,-1.669950128
0.706160266,2.838000059,-9.087000847,-1.17900002
0.723183338,3.103950262,-9.025050163,-1.321050048
0.740206512,2.974950075,-8.785050392,-1.54095006
0.757229923,2.734950066,-8.617950439,-1.929000139
0.774252977,2.299950123,-8.551050186,-1.864050031
0.791276298,2.011950016,-8.874000549,-1.524000049
0.808299455,1.948050141,-9.312000275,-1.123950005
0.825322554,2.206050158,-9.565950394,-0.89895004
0.842345874,2.488950014,-9.444000244,-0.928050041
0.85936903,2.69505024,-9.131999969,-1.285050035
0.876392097,2.48205018,-8.827950478,-1.479000092
0.893415394,1.957050085,-8.758950233,-1.390050054
0.91043853,1.411050081,-8.911950111,-0.982950032
0.927461842,0.966000021,-9.130050659,-0.84405005
0.944484985,0.934950054,-9.412050247,-0.942000032
0.961508083,1.272000074,-9.826950073,-0.993000031
0.978531389,1.987950087,-9.694950104,-1.051950097
0.995554538,2.719050169,-9.115950584,-0.978000045
1.012577622,3.166050196,-8.764050484,-0.970950067
1.029600936,3.027000189,-8.838000298,-1.28700006
1.046624092,2.527050018,-8.953050613,-1.480950117
1.063647362,2.167950153,-9.523050308,-1.764000058
1.080670514,2.101050138,-10.07295036,-1.564950109
1.097693817,1.972050071,-10.70805073,-0.751050055
1.114716927,1.251000047,-11.25105095,-0.00405
1.131740083,0.217050016,-11.87400055,0.424050033
1.148763386,-0.834000051,-12.2350502,1.185000062
1.165786439,-1.55400002,-12.39105034,1.309950113
1.182809822,-1.822050095,-12.56100082,1.216050029
1.199832904,-1.108950019,-12.01005077,1.738050103
1.216856036,-0.00795,-11.48805046,2.647950172
1.233879328,1.833000064,-11.68695068,2.719950199
1.250902482,4.252950191,-11.79705048,2.380050182
1.267925583,5.994000435,-13.04205036,1.288050056
1.284948981,8.386050224,-13.80405045,0.244050011
1.30197205,10.43505096,-12.81000042,-1.773000121
1.318995349,7.998000145,-11.1100502,-3.528000116
1.336018502,3.772050142,-9.685050011,0.535950005
1.353041798,0.097050004,-10.58100033,4.120950222
1.37006487,2.299950123,-11.00700092,2.217000008
1.387088026,3.433950186,-8.755949974,-0.384000003
1.404111337,3.415050268,-7.248000145,-0.559050024
1.421134512,3.118050098,-6.1270504,-0.768000007
1.438157827,2.782950163,-5.529000282,-0.613950014
1.455180942,2.254050016,-4.839000225,-1.299000025
1.472204007,2.356950045,-4.320000172,-1.612950087
1.489227312,2.628000021,-3.714000225,-1.845000029
1.506250454,2.437950134,-2.955000162,-1.414050102
1.523273774,2.173050165,-2.787000179,-0.655050039
1.540296959,1.195950031,-3.202050209,0.031050002
1.557320021,0.26700002,-4.116000175,1.189950109
1.574343321,-0.922050059,-5.74695015,2.662050009
1.591366453,-1.927950144,-8.203050613,2.446950197
1.608389775,-1.414950013,-10.63605022,4.306950092
1.625412939,-0.948000073,-12.1990509,7.180050373
1.642436261,-2.401950121,-13.27200031,9.133950233
1.659459429,-4.19505024,-16.12800026,11.29905033
1.67648251,-4.293000221,-18.64995003,9.216000557
1.693505826,-0.666000009,-16.50195122,4.216050148
1.710528977,1.564950109,-12.73305035,4.080000401
1.727552266,6.300000191,-16.81605148,7.240050316
1.744575434,-3.237000227,-19.63605118,1.137000084
1.761598754,4.423050404,-11.13900089,-3.439950228
1.778621847,11.58000088,1.924050093,-8.287950516
1.795644991,15.71700096,4.315050125,-2.563050032
1.81266835,5.788050175,0.385950029,-8.721000671
1.829691424,0.691050053,-8.42595005,-14.51100063
1.846714821,3.793950081,-16.01100159,-6.612000465
1.863737885,1.962000132,-19.49205017,4.444050312
1.880761196,-0.718950033,-14.59605026,3.223050117
1.897784328,0.139950007,-8.802000046,0.364050031
1.914807634,0.918000042,-5.46900034,-0.538049996
1.931830706,1.039950013,-5.206050396,-1.147950053
1.948854096,1.513950109,-6.811950207,-1.366050124
1.965877168,2.233050108,-10.25505066,-0.802950025
1.982900324,0.762000024,-12.07695103,-0.961950064
1.999923627,-0.87195003,-11.44005013,-0.411000013
2.016946774,-0.586950004,-8.830950737,-1.048050046
2.033970055,0.940050066,-7.22205019,-0.949950039
2.050993207,3.343050241,-6.874950409,0.024
2.068016507,4.159950256,-6.919950485,-0.271950007
2.085039678,3.32400012,-7.930050373,-0.466050029
2.102062776,1.866000056,-8.500050545,-1.075950027
2.119086096,0.754950047,-9.049050331,-1.606050134
2.136109237,0.825000048,-9.850950241,-1.612950087
2.153132528,1.404000044,-10.9260006,-1.54095006
2.170155693,2.314050198,-12.08700085,-0.805950046
2.187179004,2.259000063,-12.00105095,1.717050076
2.20420216,1.342050076,-12.04905033,1.710000038
2.221225473,-0.345000029,-12.46005058,-0.504000008
2.238248636,-1.456050038,-12.91305065,-0.259950012
2.255271931,-1.875000119,-13.34895039,1.884000063
2.272294996,-2.926050186,-13.00905037,1.791000128
2.28931836,-2.277000189,-11.43795013,1.618950129
2.306341432,-0.55095005,-11.44305038,1.803000093
2.323364827,2.035950184,-13.0570507,3.024000168
2.340387914,6.439050198,-13.79205036,2.808000088
2.357411059,10.54800034,-13.99500084,0.685050011
2.374434437,12.35100079,-14.9650507,-3.909000158
2.391457521,10.86600018,-13.47300053,-2.484000206
2.408480868,7.009050369,-11.72295094,-1.122000098
2.425504026,2.15805006,-11.76795101,-1.063950062
2.442527341,-2.173950195,-11.76795101,14.79000092
2.459550497,2.005050182,-10.11195087,3.639000177
2.476573815,4.264950275,-7.231050491,-4.060050011
2.493596988,3.942000151,-4.993050098,-0.079950005
2.51062028,3.769950151,-4.686000347,-0.154950008
2.527643436,4.17195034,-3.805050135,-1.218000054
2.544666763,4.978950024,-3.127050161,-2.282999992
2.561689929,4.869000435,-2.61495018,-2.596950054
2.578713221,4.134000301,-1.810950041,-2.833950043
2.595736341,3.877050161,-1.174050093,-2.082000017
2.612759633,4.287000179,-1.339050055,-0.448950023
2.629782823,4.050000191,-2.388000011,1.602000117
2.646806148,3.208950043,-5.128950119,3.426000118
2.663829246,0.561000049,-9.505950928,3.723000288
2.680852596,-3.58005023,-13.29795074,3.28305006
2.697875687,-3.994050264,-15.38100052,7.357950211
2.714899056,-3.589050055,-17.4619503,13.92795086
2.731922129,-4.839000225,-20.09295082,11.44695091
2.748945533,-2.265000105,-14.3760004,3.715950251
2.765968629,3.159000158,-10.36305046,2.469000101
2.782991785,7.324950218,-14.21295071,3.714000225
2.80001512,6.721950531,-14.45505047,-0.922950029
2.81703827,5.017050266,-8.980950356,-6.070950508
2.834061557,8.263950348,-4.846950054,-2.403000116
2.851084698,8.36700058,-3.618000269,-4.213050365
2.868108096,4.890000343,-4.321950436,-8.721000671
2.885131179,2.556000233,-9.465000153,-9.118950844
2.902154484,1.593000054,-14.92395115,-2.932050228
2.919177631,1.933050036,-14.57895088,0.292050004
2.936201014,2.175000191,-12.04605103,-0.175950006
2.953224069,2.512950182,-9.283050537,-0.88500005
2.97024736,1.94295013,-7.365000248,-1.102950096
2.987270735,1.585950017,-7.131000519,-1.588950038
3.004293797,1.071000099,-7.723950386,-3.430050135
3.021316939,0.679050028,-9.376950264,-1.428000093
3.038340264,0.92505002,-9.43200016,0.238950014
3.055363429,1.444950104,-8.634000778,1.204050064
3.072386782,1.834950089,-7.545000553,1.093950033
3.089409872,2.284950018,-7.353000164,0.196050003
3.106433264,2.611050129,-7.248000145,-0.181050003
3.123456329,2.563050032,-7.363050461,-0.744000018
3.140479588,2.065050125,-7.309950352,-1.720050097
3.157503029,1.768050075,-7.759950161,-1.974000096
3.174526125,1.636050105,-9.508050919,-1.213050008
3.191549295,1.228950024,-11.32500076,-0.247950018
3.20857262,1.263000011,-12.07995033,1.039050102
3.225595752,1.255950093,-11.38995075,1.939050078
3.242619115,0.705000043,-11.74905014,0.313950002
3.259642204,-0.667950034,-12.51300049,-0.190950006
3.276665519,-1.882050037,-13.34400082,1.563000083
3.293688694,-2.677050114,-14.17200089,1.67595005
3.310712005,-2.617050171,-12.34095097,0.775950015
3.327735403,-0.811950028,-11.5030508,1.333950043
3.344758487,1.890000105,-13.24305058,4.113000393
3.361781856,5.971950054,-15.54405117,3.049950123
3.378804966,9.897000313,-14.96205044,0.352050006
3.39582806,11.71905041,-15.32400036,-3.646050215
3.412851443,10.66005039,-14.52900028,-2.470050097
3.429874745,7.869000435,-12.02205086,-0.823050022
3.446897904,4.525950432,-11.33700085,-1.483050108
3.463921202,2.383050203,-11.12700081,-2.311950207
3.480944319,1.804050088,-9.465000153,-1.279950023
3.49796762,2.956050158,-7.176000118,-1.539000034
3.514990766,3.094050169,-5.605950356,-0.928050041
3.532014088,3.157050133,-4.726950169,-0.784050047
3.549037256,3.643050194,-3.630000114,-1.668000102
3.566060564,4.168950081,-2.236950159,-2.29005003
3.583083713,4.204950333,-1.405950069,-3.049050093
3.600107023,3.492000103,-0.810000062,-2.656950235
3.617130203,2.982000113,-0.634950042,-1.6489501
3.63415347,3.111000061,-0.895950019,-0.391950011
3.651176621,2.806950092,-2.524050236,2.002050161
3.668199925,1.678950071,-6.031950474,3.936000109
3.685223093,-0.508050025,-11.66100025,2.169000149
3.702246393,-2.119050026,-15.32400036,3.412050247
3.719269759,-1.015950084,-13.84905052,8.413949966
3.736292927,-0.430950016,-14.93400097,12.35700035
3.753316006,-2.803950071,-18.60704994,9.151050568
3.770339384,-1.470000029,-14.59800053,2.334000111
3.787362706,2.532000065,-9.448050499,3.025950193
3.80438578,6.202050209,-10.30095005,0.867000043
3.821409163,6.897000313,-12.88200092,-3.624000072
3.838432314,5.440950394,-15.37695026,-3.588000059
3.855455627,5.268000126,-12.30195045,1.231050014
3.872478791,8.179950714,-6.997050285,-4.819050312
3.889502094,7.332000256,-3.73995018,-8.500950813
3.906525248,5.308950424,-4.000950336,-10.56495094
3.923548554,4.02300024,-8.80905056,-7.423950195
3.94057171,3.528000116,-13.71495056,-3.0160501
3.957595019,3.516000271,-14.06700039,0.385050029
3.974618175,2.175000191,-11.32095051,0.481050015
3.991641457,0.958950043,-9.379050255,0.043050002
4.008664871,0.760050058,-8.194050789,-0.894000053
4.025688033,0.243000016,-7.444050312,-2.500950098
4.042711338,1.28700006,-7.140000343,-0.660000026
4.059734485,2.15805006,-8.095950127,0.223050013
4.07675778,1.071000099,-7.885050297,0.424050033
4.093780925,0.646950007,-7.492050171,0.04095
4.110804234,1.545000076,-7.044000149,0.196050003
4.12782739,2.764050245,-7.123950481,-0.459000021
4.144850868,3.525000095,-7.317000389,-1.366050124
4.161873867,3.172950268,-8.098050117,-1.471050024
4.178897158,2.80005002,-9.943950653,-1.40895009
4.195920305,2.282999992,-11.42100048,-0.990000069
4.212943672,0.784050047,-11.93805027,0.498000026
4.229966751,-0.891000032,-12.16800022,1.738050103
4.246990149,-2.277000189,-12.59895039,0.864000022
4.264013486,-2.755950212,-12.63495064,0.619950056
4.281036654,-1.89195013,-13.26705074,2.626950026
4.298059959,-0.703950048,-12.66900063,3.805050135
4.315083117,-0.403050005,-10.6810503,1.828950047
4.332106438,0.487050027,-10.00395012,2.205000162
4.349129599,2.19900012,-13.41600037,3.490950108
4.366152904,5.070000172,-16.89705086,1.659000039
4.38317606,10.04505062,-17.32095146,-1.641000032
4.400199384,12.2670002,-16.73400116,-5.202000141
4.417222765,11.01195049,-13.55205059,-2.179949999
4.43424592,7.813950539,-12.79605103,0.121950008
4.451269208,2.866950035,-12.44595051,-0.934950054
4.46829235,1.441950083,-11.44500065,-1.215000033
4.485315665,4.555050373,-8.187000275,-0.850950062
4.502338814,4.876049995,-6.192000389,-1.378050089
4.519362132,4.453950405,-5.02905035,-1.153050065
4.536385265,3.484950066,-4.497000217,-0.73605001
4.553408566,3.82005024,-4.08494997,-1.630050063
4.570431937,4.320000172,-3.166050196,-2.829000235
4.5874551,3.970950127,-1.686000109,-3.009000063
4.604478417,3.475050211,-0.580050051,-2.499000072
4.621501596,3.099000216,-0.094050005,-1.515000105
4.638524899,2.950950146,-0.577950001,0.366000027
4.655548041,1.986000061,-3.013050079,2.397000074
4.672571337,-1.144950032,-8.006999969,3.199050188
4.689594507,-3.630000114,-14.62500095,4.795950413
4.706617827,-1.978050113,-18.0679512,7.681050301
4.723641007,-2.224950075,-17.16495132,11.23200035
4.740664394,-2.152950048,-18.85995102,11.24400043
4.757687707,-1.954050064,-15.60900116,4.633050442
4.774710851,0.087000005,-7.815000534,2.17200017
4.79173413,5.260950089,-6.775950432,2.109000206
4.80875729,3.331050158,-12.64500046,-1.653000116
4.825780594,2.980050087,-15.78600121,-3.090000153
4.842803786,6.111000061,-15.92505074,0.775950015
4.859827106,11.17995071,-6.580050468,1.108950019
4.876850228,10.53600025,-1.936950088,-6.229050159
4.893873526,3.657000065,-1.267050028,-12.80805016
4.910896938,2.395050049,-6.132000446,-11.96100044
4.927920056,1.954950094,-13.62405109,-3.589950085
4.94494337,3.183000088,-15.59205055,1.56795013
4.961966545,3.264000177,-13.29105091,1.225950003
4.978989856,1.798950076,-10.02300072,0.490950018
4.996012997,1.054949999,-7.753050327,-0.507000029
5.013036403,0.487050027,-7.174050331,-1.930950046
5.030059725,0.907950044,-8.292000771,-2.29005003
5.047082833,0.564000011,-8.863950729,-2.18295002
5.064106131,0.397950023,-9.29295063,-0.115950003
5.081129285,0.889050067,-8.797050476,0.687000036
5.098152643,1.552950025,-8.266050339,0.811950028
5.115175732,2.697000027,-7.585950375,0.346950024
5.132199105,3.055950165,-7.167000294,-0.574050009
5.149222427,2.601000071,-7.14495039,-1.227000117
5.166245572,2.161050081,-7.423050404,-2.092050076
5.183268886,2.077050209,-8.488050461,-2.500950098
5.200292045,2.275950193,-10.47300053,-1.029000044
5.2173154,1.723050117,-11.52405071,1.069950104
5.234338712,1.282050014,-11.34900093,1.618950129
5.251361801,1.146000028,-11.46405029,0.610950053
5.268385199,0.646950007,-12.01500034,-0.367950022
5.285408368,-0.457950026,-12.91500092,0.277950019
5.302431678,-1.195050001,-12.88905048,2.322000027
5.319454834,-2.019000053,-11.83995056,2.725050211
5.336478183,-3.574950218,-10.7130003,0.691950023
5.353501505,-2.730000019,-10.23600006,1.270950079
5.370524656,-0.127050012,-11.98905087,4.221000195
5.387547929,4.299000263,-14.98605061,3.577050209
5.404571122,10.96200085,-16.71300125,2.242950201
5.421594508,14.39100075,-16.99005127,-4.926000118
5.438617592,13.300951,-15.26595116,-3.17595005
5.45564091,9.334050179,-12.69300079,-0.373050004
5.47266429,4.96200037,-12.32205105,-0.789000034
5.489687439,2.046000004,-11.92605019,-1.584000111
5.506710754,1.960050106,-9.669000626,-1.105050087
5.523733943,4.579050064,-7.543050289,-0.310050011
5.540757312,4.323000431,-5.680050373,-0.954000056
5.557780654,4.105050087,-4.356000423,-0.396000028
5.574803813,3.856050253,-3.769050121,-0.619050026
5.591827066,4.320000172,-2.92200017,-2.338050127
5.608850437,3.952050209,-1.624050021,-3.09705019
5.625873562,3.154050112,-0.829050064,-2.905950069
5.642896869,2.512950182,-0.228000015,-1.974000096
5.659920015,2.515050173,-0.580050051,0.034050003
5.676943309,2.155950069,-2.078999996,2.310000181
5.693966477,0.01305,-5.196000099,2.382000208
5.710989827,-2.253000021,-9.826950073,2.124000072
5.728013134,-1.240950108,-13.98795033,5.08095026
5.745036256,-0.622950018,-13.93500042,7.843950272
5.762059579,-0.975000024,-15.13695049,11.42295074
5.779082982,-3.04095006,-18.81195068,10.80795097
5.796106145,-2.485950232,-16.21695137,4.681050301
5.813129462,1.396950126,-8.194050789,3.378000259
5.830152637,7.279950142,-9.870000839,3.454950094
5.847175962,8.23500061,-14.80695057,0.177000001
5.864199376,7.356000423,-14.44305038,-2.389050007
5.881222514,3.886950254,-11.083951,-2.902950048
5.898245808,6.844050407,-5.697000504,-3.874950171
5.915268973,7.30395031,-3.918000221,-5.713950157
5.9322923,4.94505024,-4.693050385,-9.349050522
5.949315682,2.886000156,-8.818950653,-8.740950584
5.966338824,2.874000072,-14.68500042,-4.978950024
5.983362127,3.961050272,-15.52305031,-0.352950007
6.000385276,3.034950256,-12.2860508,1.489050031
6.017408568,2.005050182,-8.887950897,-0.271950007
6.034431947,1.533000112,-7.798950195,-0.814950049
6.051455072,1.500000119,-7.389000416,-1.909950137
6.06847842,0.798000038,-7.107000351,-1.96995008
6.085501589,1.483050108,-7.027950287,0.630000055
6.10252488,1.948050141,-7.768050194,0.718050063
6.11954825,1.524000049,-7.906050205,0.232050017
6.13657142,1.512000084,-7.474950314,0.127050012
6.153594726,1.267950058,-6.379050255,-0.115950003
6.17061811,1.641000032,-6.481950283,-1.285050035
6.18764126,2.127000093,-7.638000488,-1.972050071
6.204664572,2.350050211,-9.124950409,-1.858950138
6.22168776,2.640000105,-10.61205006,-1.066950083
6.238711058,2.611050129,-11.61300087,0.574950039
6.255734229,2.575050116,-12.57495022,1.942050099
6.272757593,1.46205008,-13.20300102,2.289000034
6.289780906,-1.465950012,-13.09695053,1.012950063
6.306804093,-3.762000084,-14.08605099,0.706050038
6.323827389,-3.606000185,-15.05295086,1.615950108
6.340850775,-2.337000132,-14.15805054,1.105949998
6.357873944,0.172950015,-12.27405071,0.441000015
6.374897249,3.316950083,-13.46595097,3.196050167
6.391920615,7.320000172,-15.5869503,3.157950163
6.408943778,10.08795071,-15.88395119,0.309000015
6.425967066,10.8930006,-15.8770504,-3.954000235
6.442990213,10.00200081,-13.88295078,-3.363000154
6.460013524,8.383049965,-11.3760004,-1.243950009
6.47703691,5.251950264,-11.25600052,-0.982950032
6.494060044,2.81400013,-11.1100502,-1.066950083
6.511083375,3.207000256,-9.417000771,-0.751050055
6.52810677,3.44595027,-7.102050304,-2.287950039
6.545129921,3.151950121,-5.245950222,-1.713000059
6.562153237,3.460950136,-4.396049976,-1.129050016
6.579176396,3.810000181,-3.670950174,-1.800000072
6.596199678,4.593000412,-2.979000092,-2.608950138
6.613223068,4.047000408,-1.854000092,-3.262050152
6.630246252,2.824050188,-1.156949997,-2.884050131
6.647269586,2.467050076,-0.775950015,-2.395950079
6.664292747,2.728050232,-0.685050011,-0.772050023
6.681316123,3.400950193,-2.020950079,1.912950039
6.69833941,2.599050045,-5.044950008,2.550000191
6.715362788,-0.019950001,-9.721050262,2.406000137
6.732385946,-1.546950102,-14.53905106,5.61495018
6.749409264,-1.528050065,-15.69000053,9.268050194
