"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636213438211085E9,"2021-11-06 16:43:58.211 UTC+01:00"
"PAUSE",1.743742354167625E1,1.636213455648597E9,"2021-11-06 16:44:15.649 UTC+01:00"
