"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481876985216E9,"2021-11-09 19:17:56.985 UTC+01:00"
"PAUSE",1.361828833329491E1,1.636481890603543E9,"2021-11-09 19:18:10.604 UTC+01:00"
