"event","experiment time","system time","system time text"
"START",0.000000000E0,1636387919.660,"2021-11-08 17:11:59.660 UTC+01:00"
"PAUSE",2.649883994E1,1636387946.159,"2021-11-08 17:12:26.159 UTC+01:00"
