"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.835362500E-2,-1.047588587E0,-1.179146647E0,1.949638009E0
5.836162495E-2,-9.338535070E-1,-1.315971017E0,1.907181144E0
6.836962502E-2,-7.274495363E-1,-1.411322474E0,1.895111084E0
7.837862498E-2,-4.544614255E-1,-1.382637262E0,1.825928211E0
8.838662505E-2,-1.478248835E-1,-1.292541504E0,1.658010721E0
9.839462501E-2,4.845087975E-2,-1.182505012E0,1.436249256E0
1.084026250E-1,1.531616747E-1,-1.143314004E0,1.227293849E0
1.184116250E-1,1.520005465E-1,-1.093811154E0,1.089986920E0
1.284196250E-1,1.132076532E-1,-9.439053535E-1,9.228786826E-1
1.384276251E-1,5.782748759E-2,-7.851952910E-1,7.209135890E-1
1.484356250E-1,-1.279048994E-2,-6.936501861E-1,5.443624854E-1
1.584436250E-1,-3.572616726E-2,-5.970533490E-1,3.870227039E-1
1.684526250E-1,5.547189340E-2,-5.009927154E-1,1.533349901E-1
1.784606250E-1,2.183833122E-1,-4.361622930E-1,-9.564100206E-2
1.884686250E-1,3.551548421E-1,-4.240679741E-1,-3.134643734E-1
1.984766250E-1,4.350432754E-1,-4.191712141E-1,-4.549818039E-1
2.084846250E-1,4.500457048E-1,-4.693062007E-1,-5.570928454E-1
2.184936251E-1,4.315290153E-1,-5.502815247E-1,-6.227602959E-1
2.285016250E-1,4.286719561E-1,-5.946477056E-1,-6.648468971E-1
2.385096250E-1,4.107525945E-1,-6.312613487E-1,-7.202814221E-1
2.485176250E-1,4.081987739E-1,-6.675618291E-1,-8.269738555E-1
2.585256250E-1,5.083541274E-1,-7.197065353E-1,-9.891531467E-1
2.685346249E-1,5.869583488E-1,-7.055653930E-1,-1.173442602E0
2.785426250E-1,4.895561635E-1,-6.649804115E-1,-1.253698587E0
2.885506250E-1,4.399763346E-1,-6.250345111E-1,-9.765735865E-1
2.985586250E-1,7.602661848E-2,-4.146644771E-1,-7.832837701E-1
3.085666250E-1,-2.159987390E-1,-2.642703652E-1,-7.190546989E-1
3.185756250E-1,-9.360970557E-2,-1.675973386E-1,-6.359813809E-1
3.285836250E-1,2.067901492E-1,1.599227786E-1,-6.984831691E-1
3.385916250E-1,3.872928023E-1,1.725139320E-1,-1.008785963E0
3.485996251E-1,5.705356598E-1,-1.208021194E-1,-1.215524673E0
3.586076250E-1,8.046719432E-1,-2.256033570E-1,-1.232445359E0
3.686166250E-1,9.693747759E-1,-3.983465582E-2,-1.210468769E0
3.786246250E-1,1.030864477E0,1.241574734E-1,-1.219869137E0
3.886326250E-1,1.034857988E0,2.244528234E-1,-1.203835607E0
3.986406251E-1,1.014227271E0,3.775177300E-1,-1.193736672E0
4.086486250E-1,1.031058788E0,3.712272942E-1,-1.188204169E0
4.186576250E-1,1.013211131E0,4.062758088E-1,-1.176113367E0
4.286656250E-1,8.967778683E-1,5.583744645E-1,-1.185976148E0
4.386736250E-1,7.234306335E-1,7.832347751E-1,-1.212512136E0
4.486816250E-1,6.029683948E-1,9.285593033E-1,-1.218585968E0
4.586896250E-1,5.370154381E-1,1.027482152E0,-1.204768181E0
4.686986250E-1,4.480443895E-1,1.204127192E0,-1.163657188E0
4.787066251E-1,3.939364254E-1,1.357564449E0,-1.077764988E0
4.887146250E-1,3.129356503E-1,1.406642675E0,-1.014703035E0
4.987226250E-1,1.249867752E-1,1.327862978E0,-9.479911327E-1
5.087306250E-1,-1.114749312E-1,1.183899403E0,-9.610236883E-1
5.187396250E-1,-2.040355057E-1,1.113336325E0,-1.051719189E0
5.287476250E-1,-9.794955701E-2,1.216223598E0,-1.145843029E0
5.387556250E-1,1.123845056E-1,1.306609154E0,-1.199108720E0
5.487636250E-1,2.322197855E-1,1.438529611E0,-1.159444332E0
5.587716250E-1,2.273051888E-1,1.529040098E0,-1.097554326E0
5.687806250E-1,1.367367208E-1,1.604712963E0,-1.051263213E0
5.787886250E-1,5.362211913E-2,1.634695649E0,-1.013634562E0
5.887966250E-1,7.566454262E-2,1.641563058E0,-9.950777292E-1
5.988046250E-1,1.273256093E-1,1.821664691E0,-9.186586142E-1
6.088126251E-1,1.372649819E-1,1.924855351E0,-7.692342401E-1
6.188216250E-1,2.030056417E-1,1.830439925E0,-6.134116054E-1
6.288296250E-1,2.684782743E-1,1.678745389E0,-5.424749255E-1
6.388376250E-1,2.953666151E-1,1.510769725E0,-5.216444731E-1
6.488456250E-1,3.476747870E-1,1.309416652E0,-5.329421759E-1
6.588546250E-1,3.938574791E-1,1.191400766E0,-5.572839975E-1
6.688626250E-1,3.686956763E-1,1.154222965E0,-5.576055646E-1
6.788706250E-1,3.545638621E-1,1.088830113E0,-5.393309593E-1
6.888786250E-1,3.550896347E-1,1.017270446E0,-5.235881805E-1
6.988866250E-1,3.921224773E-1,9.758853912E-1,-5.118798614E-1
7.088956250E-1,4.395525753E-1,9.006839991E-1,-4.800207615E-1
7.189036250E-1,5.027616620E-1,7.964563966E-1,-4.106192887E-1
7.289116250E-1,5.921897292E-1,6.721178293E-1,-3.236689866E-1
7.389196251E-1,6.849198937E-1,5.770562887E-1,-2.488895655E-1
7.489276250E-1,7.551992536E-1,5.414333940E-1,-1.759670675E-1
7.589366250E-1,7.911061049E-1,5.019975305E-1,-1.083573997E-1
