"event","experiment time","system time","system time text"
"START",0.000000000E0,1636142701.959,"2021-11-05 21:05:01.959 UTC+01:00"
"PAUSE",5.635192629E1,1636142758.311,"2021-11-05 21:05:58.311 UTC+01:00"
