"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636489912972928E9,"2021-11-09 21:31:52.973 UTC+01:00"
"PAUSE",3.257024166666088E1,1.636489945541764E9,"2021-11-09 21:32:25.542 UTC+01:00"
