"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636296126269720E9,"2021-11-07 15:42:06.270 UTC+01:00"
"PAUSE",6.791924370834022E1,1.636296194189207E9,"2021-11-07 15:43:14.189 UTC+01:00"
