"event","experiment time","system time","system time text"
"START",0.000000000E0,1636486037.984,"2021-11-09 20:27:17.984 UTC+01:00"
"PAUSE",2.285628895E1,1636486060.841,"2021-11-09 20:27:40.841 UTC+01:00"
