"event","experiment time","system time","system time text"
"START",0.000000000E0,1636486523.110,"2021-11-09 20:35:23.110 UTC+01:00"
"PAUSE",3.004823660E1,1636486553.158,"2021-11-09 20:35:53.158 UTC+01:00"
