Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.00879758,2.214712381,-0.932937503,-0.067649998
0.025823663,2.461524963,-1.079512477,-0.209274992
0.042849575,2.589812517,-1.513187528,-0.402325004
0.05987576,2.539762497,-1.568187475,-0.50613749
0.07690185,2.439524889,-1.663475037,-0.479324997
0.093927774,2.439524889,-1.940812469,-0.447562486
0.110953851,2.451762438,-2.256099939,-0.404799998
0.127979774,2.529999971,-2.45767498,-0.351037502
0.145005856,2.506762505,-2.429487467,-0.248462498
0.162031783,2.169612408,-2.182674885,-0.26798749
0.179057862,1.83851254,-1.840712547,-0.415800005
0.196083803,1.595412493,-1.82971251,-0.636900008
0.213109972,1.3046,-1.123512506,-0.869000018
0.230136069,0.872162521,0.190987498,-1.07181251
0.247161956,0.905162513,0.906949997,-0.882475019
0.264188029,0.989449978,0.794612467,-0.568562508
0.281213942,1.100549936,-0.161974996,-0.337562501
0.29824,1.018737435,-0.935412467,-0.212987497
0.315265937,1.12873745,-0.915887475,-0.101750001
0.332291995,1.165312529,-0.649550021,0.043587498
0.349317904,0.958787501,-0.504074991,-0.011412499
0.366343986,0.914924979,-0.544362485,-0.184937492
0.38337013,0.99673748,-0.461312503,-0.315562487
0.400395947,1.085975051,0.045649998,-0.458562493
0.417422102,1.087074995,0.319274992,-0.672375023
0.434448043,1.101787448,0.280225009,-0.790899992
0.451474116,1.150599957,0.219174996,-0.823899984
0.468500039,1.183599949,0.181225002,-0.859237492
0.485526111,1.189787507,0.201987505,-0.887425005
0.502552005,1.060262442,0.248462498,-0.87023747
0.519578087,0.890450001,0.287512511,-0.716374993
0.536604243,0.682687521,0.386512488,-0.558799982
0.553630065,0.341825008,0.38775,-0.407274991
0.570656218,-0.0418,0.617375016,-0.305799991
0.58768214,-0.349662513,0.960712493,-0.326562494
0.604708202,-0.965387523,1.288100004,-0.26798749
0.621734115,-1.858449936,1.423674941,-0.068887502
0.638760197,-2.85284996,0.839712501,0.192637503
0.655786125,-3.001899958,-0.744837523,0.557837486
0.672812216,-2.461937428,-2.507725,1.190750003
0.689838133,-2.204124928,-3.724600077,1.581662536
0.706864217,-1.91702497,-3.140500069,2.140049934
0.723890385,-1.449112535,-1.096699953,2.141287565
0.740916248,-1.72892499,-0.804650009,2.063050032
0.757942394,-2.194362402,1.001000047,2.53343749
0.774968323,-2.597512484,2.343687534,2.711775064
0.7919944,-2.549937487,1.740200043,2.556674957
0.809020567,-2.844325066,2.178824902,2.347675085
0.82604641,-3.469812393,2.44749999,2.138812542
0.843072549,-4.02696228,3.286799908,1.795475006
0.860098482,-3.931674957,3.202512503,1.543849945
0.877124583,-3.53223753,2.787124872,1.363037467
0.894150525,-3.397762537,2.695549965,0.903649986
0.911176602,-2.82851243,2.17140007,0.375925005
0.928202472,-1.939025044,1.902587533,-0.060224999
0.945228604,-0.992200017,1.559387445,-0.426800013
0.96225477,0.042487498,1.156237483,-0.59413749
0.979280697,0.861024976,1.074287534,-0.491562486
0.996306774,1.39259994,0.97776252,-0.31803751
1.013332702,1.949612498,0.524562478,-0.247225002
1.030358807,2.384525061,0.253412485,-0.341275007
1.047384726,2.472524881,-0.2182125,-0.243512496
1.064410884,2.048612595,-0.743600011,-0.181225002
1.081436924,1.999799967,-0.444262505,-0.195937499
1.098462837,2.180612564,-0.139974996,-0.441512495
1.115488884,2.296662569,-0.633599997,-0.429275006
1.132514819,2.594762564,-0.925650001,-0.322987497
1.149540898,2.605762482,-1.394799948,-0.035887498
1.166567088,2.443237543,-1.625662446,-0.104225002
1.183593014,2.324712515,-1.664712548,-0.513562501
1.200619105,2.103612423,-1.705000043,-0.774949968
1.217645018,1.986325026,-1.928575039,-0.837237477
1.234671121,1.933799982,-1.838237524,-0.87766248
1.251697254,1.816512465,-1.468087435,-0.835999966
1.268723225,1.581937432,-1.4961375,-0.634424985
1.285749312,1.620987535,-2.717824936,-0.476850003
1.30277524,1.777462482,-2.818062544,-0.523325026
1.319801399,1.726037502,-1.832049966,-0.716374993
1.336827213,1.187312484,-0.807124972,-0.914237499
1.353853345,0.470112503,0.487987489,-0.928950012
1.370879427,0.201437503,1.622912526,-0.721187472
1.387905563,0.313775003,1.894062519,-0.458562493
1.404931475,0.476300001,1.011999965,-0.360799998
1.421957543,0.75721252,-0.085112497,-0.232512504
1.438983452,1.347362518,-0.86212498,0.074112497
1.456009534,1.438937545,-0.720362485,0.008112499
1.473035675,1.100549936,-0.096112497,-0.247225002
1.490061629,1.066312551,0.398750007,-0.439037502
1.507087682,1.248224974,0.663850009,-0.604037523
1.524113856,1.25317502,0.829949975,-0.687087476
1.541139783,1.215224981,0.76394999,-0.744562507
1.55816586,1.117599964,0.551374972,-0.822662473
1.575191997,0.946550012,0.294799984,-0.834900022
1.592217952,0.592212498,0.292462498,-0.772612512
1.609244019,0.005775,0.478087485,-0.608850002
1.626270193,-0.579424977,0.708949983,-0.272937506
1.643296115,-0.875050008,0.942425013,-0.073837496
1.660322182,-1.353962541,1.035237551,-0.0138875
1.677348332,-2.237262487,0.740712524,0.265787512
1.694374275,-2.914037466,-0.370974988,0.714174986
1.711400371,-3.137612581,-1.22003746,1.489949942
1.728426516,-2.873749971,-1.729475021,1.846762538
1.745452457,-2.1957376,-1.862712502,1.990862489
1.762478644,-1.562824965,-1.882237434,2.277962446
1.779504706,-1.556774974,-2.097287416,2.442962408
1.796530867,-1.715587497,-1.626899958,2.554062605
1.813556783,-1.797399998,1.125574946,2.886399984
1.830582872,-2.178550005,2.167687416,3.009875059
1.847609005,-2.841987371,2.708887577,2.800874949
1.864634926,-3.524950027,2.961887598,2.391674995
1.881661092,-3.687474966,3.209800005,2.027575016
1.898687242,-3.770524979,3.439562559,1.648762465
1.915713312,-3.466237545,2.983887434,1.272562504
1.932739459,-3.124274969,2.684550047,0.699599981
1.94976537,-2.403362513,2.300925016,0.25850001
1.966791435,-1.385725021,2.080924988,-0.203225002
1.983817587,-0.311850011,1.639962435,-0.508750022
2.000843733,0.768212497,1.222100019,-0.589325011
2.017869853,1.493937492,1.090237498,-0.50751251
2.034895822,1.944662452,0.606374979,-0.541612506
2.051921983,2.339287519,-0.126637504,-0.684612513
2.068948107,2.252525091,-0.363687486,-0.649137497
2.085974187,1.96913743,-0.595787525,-0.489087492
2.103000324,2.181712389,-0.183974996,-0.423224986
2.120026497,2.270950079,-0.163212493,-0.464749992
2.137052389,2.059474945,-1.015987515,-0.414562494
2.154078574,2.148712397,-1.532850027,-0.314462513
2.171104697,1.897087455,-1.301849961,-0.29975
2.188130774,2.110899925,-1.394799948,-0.417037487
2.205156947,2.064424992,-1.763712525,-0.796949983
2.222183072,1.800562501,-1.894474983,-1.071949959
2.239208985,1.761512518,-1.646425009,-1.184287548
2.25623514,1.492699981,-0.870649993,-1.106050014
2.2732613,1.226362467,-0.671549976,-0.848375022
2.290287458,1.338699937,-1.799187541,-0.596612513
2.307313613,1.64298749,-2.935349941,-0.459800005
2.324339793,1.892137527,-2.427150011,-0.665087521
2.341365846,1.641749978,-1.242037535,-0.928950012
2.358392024,0.896499991,0.112887502,-0.864187479
2.375418175,0.374825001,1.384624958,-0.690662503
2.392444317,0.257537484,2.161637545,-0.401225001
2.40947047,0.374825001,1.703487515,-0.155650005
2.426496613,0.865975022,-0.054587498,0.136399999
2.443522783,1.116362453,-0.430787504,0.364787489
2.460548949,1.120074987,-0.300162494,0.375787497
2.477575083,0.919737518,-0.208450005,0.113162503
2.494601198,0.774262488,-0.014162499,-0.155650005
2.511627342,0.867074966,0.241037503,-0.418412507
2.528653468,0.925650001,0.562375009,-0.72132498
2.545679623,0.913412511,0.595375001,-0.833800018
2.562705779,1.020937443,0.332749993,-0.824037492
2.579732031,1.103987455,0.243512496,-0.882612467
2.596758127,1.053937435,0.493900001,-0.97913748
2.613784373,0.929362476,0.717474997,-1.062187552
2.630810515,0.686262488,0.548900008,-1.025612473
2.647836657,0.346500009,0.387612492,-0.881375015
2.664862819,-0.056649998,0.244749993,-0.619987488
2.681888963,-0.370562494,0.310750008,-0.451412499
2.698915342,-0.746900022,0.707712472,-0.534462512
2.715941531,-1.256337523,1.137812495,-0.58327502
2.732967689,-1.905062437,1.037575006,-0.445225
2.749993914,-2.394974947,0.271562487,-0.015262499
2.767020049,-2.567262411,-0.857312501,0.478362501
2.784046191,-2.689362526,-1.575612545,1.090374947
2.801072338,-2.584312439,-1.702662468,1.738000035
2.818098736,-2.049162388,-1.009937525,2.039674997
2.835124902,-1.339387536,-0.210924998,2.164387465
2.852151035,-1.018049955,-0.215875,2.495349884
2.869177285,-1.332100034,-0.787599981,2.73239994
2.886203455,-1.935587525,1.15981245,3.122075081
2.903229583,-1.84525001,2.106637478,2.931499958
2.920255736,-2.024825096,1.963637471,2.954737425
2.937282123,-2.646600008,3.064462423,2.999974966
2.954308381,-3.863475084,3.483424902,2.898637533
2.971334556,-4.502437592,4.272675037,2.626112461
2.988360693,-4.319149971,4.562250137,2.260775089
3.005387074,-4.442900181,4.13929987,1.940262437
3.022413185,-4.544237614,3.854675055,1.553062439
3.03943945,-4.258375168,3.642100096,0.959200025
3.056465838,-3.603600025,2.86027503,0.520712495
3.073491983,-2.626250029,1.957312465,0.211612493
3.090518158,-1.717237473,1.451587439,0.0320375
3.107544401,-0.836412489,1.210962534,0.071087502
3.1245708,-0.106974997,1.269537449,0.312949985
3.141596952,0.470799983,1.378299952,0.540237486
3.15862318,0.976662517,1.230487466,0.581762493
3.175649567,1.235574961,0.970200002,0.5487625
3.192675708,1.239287496,1.003200054,0.628237486
3.209701947,1.338287473,1.030149937,0.740575016
3.226728075,1.595962524,0.968962491,0.724624991
3.24375443,2.182399988,1.036200047,0.54271251
3.260780588,2.671074867,0.112612501,0.430237502
3.27780681,-0.169400007,-1.194599986,0.207900003
3.29483319,0.470799983,1.307350039,-0.186725006
3.311859397,1.712149978,1.268299937,0.177375004
3.328885497,1.885537505,0.051562499,0.1431375
3.345911868,2.10787487,-1.263074994,0.235949993
3.362938089,1.946587443,-0.748687506,0.201849997
3.379964467,2.258162498,-0.956449986,0.011275
3.396990613,2.252112389,-1.276549935,-0.113437496
3.414016853,2.380399942,-1.877562523,-0.300300002
3.431043262,2.517212391,-2.569050074,-0.390774995
3.448069508,2.594212532,-3.066250086,-0.313775003
3.465095865,2.618550062,-3.255724907,-0.2490125
3.482122021,2.641787529,-3.153012514,-0.256300002
3.499148286,2.632025003,-3.124962568,-0.218487501
3.516174674,2.55983758,-3.236200094,-0.229487494
3.533200923,2.459737539,-3.049200058,-0.420062512
3.550227321,2.349737406,-2.936862469,-0.696162522
3.567253557,2.32773757,-2.801150084,-1.013787508
3.584279952,2.079824924,-2.234375,-1.375412464
3.601306128,1.603250027,-1.371837497,-1.726037502
3.618332339,0.759137511,0.252999991,-1.965562463
3.635358714,-0.061875001,2.34465003,-2.009562492
3.65238496,-0.191399992,3.904725075,-1.823799968
3.669411334,-0.042350002,3.739862442,-1.534224987
3.68643755,0.093225002,2.382462502,-1.170262456
3.703463704,0.48179999,0.394762486,-0.563062489
3.720490164,0.90200001,-0.843975008,-0.151250005
3.737516344,1.106050014,-0.698637486,-0.125674993
3.754542738,1.10233748,0.284762502,-0.295487493
3.771568954,1.081575036,0.877387524,-0.519062519
3.78859533,1.076762438,0.935962498,-0.734112501
3.805621556,1.074287534,0.821150005,-0.842737496
3.822647959,1.074287534,0.771099985,-0.868449986
3.839674209,1.224575043,0.845624983,-0.919737518
3.856700589,1.32357502,0.733150005,-0.868449986
3.873726835,0.914237499,0.323949993,-0.641162515
3.890753214,0.277749986,0.001375,-0.376062512
3.90777945,-0.210924998,-0.0474375,-0.148912504
