"event","experiment time","system time","system time text"
"START",0.000000000E0,1636135563.018,"2021-11-05 19:06:03.018 UTC+01:00"
"PAUSE",2.551481020E1,1636135588.532,"2021-11-05 19:06:28.532 UTC+01:00"
