"event","experiment time","system time","system time text"
"START",0.000000000E0,1636479021.050,"2021-11-09 18:30:21.050 UTC+01:00"
"PAUSE",6.354676602E1,1636479084.596,"2021-11-09 18:31:24.596 UTC+01:00"
