"event","experiment time","system time","system time text"
"START",0.000000000E0,1636387791.305,"2021-11-08 17:09:51.305 UTC+01:00"
"PAUSE",3.727928436E1,1636387828.584,"2021-11-08 17:10:28.584 UTC+01:00"
