"event","experiment time","system time","system time text"
"START",0.000000000E0,1636571798.918,"2021-11-10 20:16:38.918 UTC+01:00"
"PAUSE",4.503799222E1,1636571843.956,"2021-11-10 20:17:23.956 UTC+01:00"
