"event","experiment time","system time","system time text"
"START",0.000000000E0,1636141864.925,"2021-11-05 20:51:04.925 UTC+01:00"
"PAUSE",6.175874920E1,1636141926.684,"2021-11-05 20:52:06.684 UTC+01:00"
