Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.028237586,-0.003,-8.308950424,-0.732000053
0.04526006,-0.679950059,-9.325950623,-0.784050047
0.062282778,-0.598950028,-9.733050346,-0.997050047
0.079305233,-0.157950014,-9.930000305,-0.430050015
0.096327769,0.406050026,-9.709050179,0.948000073
0.113350232,0.592050016,-9.613950729,2.302950144
0.130372932,0.556950033,-9.55095005,1.791000128
0.147395386,0.640050054,-9.228000641,0.735000014
0.164417969,0.508949995,-9.238050461,0.694050014
0.181440423,0.295950025,-9.511050224,0.682050049
0.198463115,0.163950011,-9.75,0.115050003
0.215485557,0.231000006,-9.73800087,-0.657000005
0.232508021,0.621000052,-9.532050133,-1.551000118
0.249530473,0.954000056,-9.295050621,-1.030950069
0.266552983,1.19295001,-9.444000244,-0.262050003
0.283575676,1.504950047,-9.601950645,0.292050004
0.300598155,1.926000118,-9.535050392,0.864000022
0.317620678,2.095950127,-9.654000282,1.575000048
0.334643145,1.83705008,-9.62100029,1.471950054
0.351665845,1.67505002,-9.307050705,0.760950029
0.368688304,1.428000093,-9.172950745,0.373950005
0.385710813,1.177050114,-9.241950035,0.229950011
0.402733287,0.882000029,-9.07005024,0.109950006
0.419755989,0.697950006,-8.935950279,-0.079950005
0.436778461,0.592050016,-8.959950447,0.337950021
0.453800943,0.832050026,-9.300000191,0.964950025
0.470823456,1.015950084,-9.74505043,0.934050024
0.487845933,1.344000101,-9.664050102,1.092000008
0.5048686,1.441950083,-9.168000221,1.132050037
0.521891044,1.456950068,-9.100950241,0.922050059
0.538913607,1.323000073,-8.983950615,0.610950053
0.555936287,1.198050022,-8.789999962,0.201000005
0.572958773,0.970950067,-8.965050697,-0.091950007
0.58998121,0.906000018,-9.376950264,-0.112050004
0.60700365,1.035000086,-9.685050011,-0.223950014
0.624026205,1.119000077,-9.61095047,-0.37500003
0.641048669,1.174050093,-9.526950836,-0.466050029
0.658071359,0.955950022,-9.697050095,-0.157050014
0.675093834,0.094050005,-10.0570507,0.036000002
0.69211638,-0.448050022,-10.23405075,-0.370050013
0.709139082,-1.068000078,-10.3920002,-1.036050081
0.726161516,-1.758000135,-10.1209507,-1.713000059
0.743183988,-2.296050072,-9.496050835,-1.776000142
0.760206509,-2.967000246,-9.264000893,-2.704950094
0.777228978,-3.019950151,-9.098999977,-2.392950058
0.794251677,-1.936950088,-8.866950035,-1.069050074
0.811274103,-0.01695,-8.934000015,0.079050004
0.828296641,1.335000038,-8.907000542,0.87195003
0.845319093,2.017050028,-9.115950584,0.751950026
0.862341768,1.660050035,-9.220950127,0.349950016
0.879364227,0.870000064,-9.457950592,0.244050011
0.896386763,0.274050027,-9.526950836,0.096000001
0.913409212,-0.271050006,-9.391050339,-0.090000004
0.930431902,-0.739950061,-9.199050903,-0.436950028
0.947454395,-1.108950019,-8.842950821,-0.640950024
0.964476888,-1.321950078,-8.641050339,-0.538049996
0.981499576,-1.168950081,-8.737050056,-0.07305
0.998522056,-0.843000054,-8.815950394,0.237000018
1.015544583,-0.628050029,-9.051000595,0.49605003
1.032567042,-0.549000025,-9.544050217,0.498000026
1.049589512,-0.903000057,-10.13805008,0.412050009
1.066612199,-1.5160501,-10.64805031,0.226950005
1.083634728,-2.197950125,-10.96905041,0.012
1.100657202,-2.620050192,-11.20800018,0.309000015
1.11767989,-2.83005023,-11.05305099,0.886050046
1.134702336,-2.775000095,-10.96395016,1.264050007
1.151724887,-2.431050062,-11.1820507,1.638000131
1.168747384,-1.858050108,-10.87305069,2.491950035
1.185770082,-1.437000036,-10.94505024,3.972000122
1.202792636,-1.348050117,-11.50995064,3.87195015
1.21981512,-1.401000023,-11.44995022,2.617050171
1.236837593,-0.379050016,-10.57395077,3.642000198
1.253860296,0.693000019,-10.34100056,3.280050039
1.270882824,-1.954050064,-11.36100101,-0.856050015
1.287905274,-1.741050124,-12.03705025,-3.385050058
1.304927747,0.384000003,-12.45600033,-3.625950098
1.32195043,2.797950029,-12.82395077,-1.713000059
1.338972963,2.958000183,-13.86105061,-0.106950007
1.355995654,3.451050282,-14.23005104,0.57705003
1.37301812,1.330050111,-13.93800068,1.698000073
1.390040649,-2.221950054,-12.05805016,0.499950022
1.407063112,-2.502000093,-10.44405079,-0.556950033
1.424085791,-0.357000023,-9.36000061,-1.414050102
1.441108261,-0.457950026,-7.570950508,-2.271000147
1.458130834,0.489000022,-6.360000134,-2.211000204
1.475153538,2.367000103,-5.160000324,-2.18295002
1.492176084,3.532950163,-4.190999985,-2.215950012
1.509198543,3.535050154,-3.622950077,-2.218950033
1.526221249,2.96295023,-3.670950174,-1.96995008
1.543243781,2.197050095,-3.549000263,-1.966950059
1.560266216,1.810950041,-3.336000204,-1.989000082
1.577288904,1.893000126,-3.556050062,-1.773000121
1.594311357,2.058000088,-4.405950069,-0.712950051
1.611333894,2.259000063,-6.022050381,1.258950114
1.628356571,2.953050137,-8.506950378,5.203050137
1.645379002,4.159950256,-12.9820509,13.78905106
1.662401528,5.007000446,-19.1209507,17.56695175
1.679424226,3.885000229,-18.74100113,13.23300076
1.696446698,2.98905015,-11.91705036,9.148950577
1.713469214,3.001050234,-8.890050888,3.702000141
1.730491899,4.384950161,-9.412050247,-0.181050003
1.747514343,3.436950207,-10.47105026,-4.603050232
1.764536901,2.235000134,-12.81195068,-5.626050472
1.781559629,3.271950245,-13.79400063,-3.823050261
1.798582092,3.705000162,-11.54295063,-1.324950099
1.815604641,0.990000069,-6.841050148,-4.021049976
1.832627321,-1.438950062,-5.413950443,-7.243950367
1.849649785,-3.289950132,-6.21105051,-7.765950203
1.866672318,-3.094050169,-7.288950443,-8.119950294
1.883694997,-2.170050144,-9.609000206,-7.195950508
1.900717544,-3.678000212,-15.42195034,-4.56704998
1.917740011,-5.449950218,-14.93400097,-1.62195003
1.934762725,-4.096950054,-9.456000328,4.111050129
1.951785254,-1.638000131,-8.092950821,8.605050087
1.968807914,0.298050016,-8.737050056,5.653050423
1.985830452,-0.154050008,-8.958000183,0.879000068
2.002852918,1.320000052,-8.755949974,-0.535050035
2.019875619,0.573000014,-8.256000519,-0.343950003
2.036898189,-0.28005001,-8.251049995,-0.41595003
2.053920636,-1.012950063,-8.026050568,-0.283950001
2.070943326,-1.090050101,-7.875000477,-0.667050004
