"event","experiment time","system time","system time text"
"START",0.000000000E0,1636362276.459,"2021-11-08 10:04:36.459 UTC+01:00"
"PAUSE",7.714619633E1,1636362353.605,"2021-11-08 10:05:53.605 UTC+01:00"
