"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481698327607E9,"2021-11-09 19:14:58.328 UTC+01:00"
"PAUSE",1.589925429178402E1,1.636481714226974E9,"2021-11-09 19:15:14.227 UTC+01:00"
