"event","experiment time","system time","system time text"
"START",0.000000000E0,1636394182.332,"2021-11-08 18:56:22.332 UTC+01:00"
"PAUSE",2.616506770E1,1636394208.497,"2021-11-08 18:56:48.497 UTC+01:00"
