"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636299238437527E9,"2021-11-07 16:33:58.438 UTC+01:00"
"PAUSE",1.596616404166707E1,1.636299254403748E9,"2021-11-07 16:34:14.404 UTC+01:00"
