"event","experiment time","system time","system time text"
"START",0.000000000E0,1636361819.427,"2021-11-08 09:56:59.427 UTC+01:00"
"PAUSE",9.131347617E1,1636361910.740,"2021-11-08 09:58:30.740 UTC+01:00"
