"event","experiment time","system time","system time text"
"START",0.000000000E0,1636307530.056,"2021-11-07 23:22:10.056 UTC+05:30"
"PAUSE",1.398237411E1,1636307544.039,"2021-11-07 23:22:24.039 UTC+05:30"
