"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636480782926887E9,"2021-11-09 18:59:42.927 UTC+01:00"
"PAUSE",4.065040024998598E1,1.636480823577445E9,"2021-11-09 19:00:23.577 UTC+01:00"
