"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636534839137503E9,"2021-11-10 10:00:39.138 UTC+01:00"
"PAUSE",1.365355195832672E1,1.636534852790798E9,"2021-11-10 10:00:52.791 UTC+01:00"
