Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.052738554,0.280259341,-8.082057953,2.016252279
0.069922096,0.08644072,-8.676075935,1.965703845
0.087131523,0.040977087,-9.367900848,1.877169371
0.104336887,-0.02632105,-10.06690407,1.6713866
0.121539387,-0.409172684,-10.55055332,1.616351724
0.138739439,-0.847358346,-10.5601244,1.769492388
0.155937616,-1.130010486,-10.32054329,1.922633052
0.17312095,-0.87367934,-10.06211853,1.690529227
0.189986939,-0.41635114,-10.06690407,1.424925923
0.206841523,0.031405795,-10.11236763,1.432104349
0.223696106,0.20129621,-10.12672424,1.278664589
0.240551419,-0.031106694,-10.45723343,1.022632599
0.257406835,-0.375673145,-10.57448101,0.842871785
0.274261419,-0.437886536,-10.31815052,0.97238332
0.29111595,-0.050249275,-9.820443153,1.29302156
0.307971314,0.416650236,-9.499505997,1.333699465
0.324826679,0.713659346,-9.458827972,1.204487085
0.341681314,0.711266518,-9.544969559,1.187737346
0.358535846,0.649053156,-9.714859962,1.230808139
0.375391158,0.335294277,-9.796216011,1.19730866
0.392246575,-0.076570325,-9.810872078,1.127916813
0.409101158,-0.390030086,-9.736394882,1.383948803
0.425955741,-0.519242525,-9.619147301,1.78145647
0.442811054,-0.507278383,-9.497113228,1.980060697
0.459666471,-0.622433007,-9.36550808,2.025823355
0.476521054,-0.799501836,-9.300901413,1.884347796
0.493375585,-0.742074132,-9.418149948,1.621137381
0.51023095,-0.703788936,-9.875477791,1.55892396
0.527086314,-0.986142039,-10.11236763,1.616351724
0.54394095,-1.256830096,-10.10997486,1.618744493
0.560795481,-1.328614831,-10.04536819,1.817348838
0.577650846,-1.28315115,-9.916155815,3.050250769
0.59450621,-1.197009563,-9.875477791,3.352045536
0.611360794,-2.549552441,-10.08604622,4.388735771
0.628215377,-4.000500202,-9.784252167,3.8213377
0.645070689,-4.187140465,-9.815657616,3.984049797
0.661926106,-3.614956856,-9.937691689,3.490829229
