"event","experiment time","system time","system time text"
"START",0.000000000E0,1636140743.154,"2021-11-05 20:32:23.154 UTC+01:00"
"PAUSE",2.181389061E1,1636140764.968,"2021-11-05 20:32:44.968 UTC+01:00"
